Dates,DPZ
2018-06-20,290.0199890136719
2018-06-21,292.6700134277344
2018-06-25,293.80999755859375
2018-06-22,293.489990234375
2018-06-26,286.1700134277344
2018-06-27,285.1600036621094
2018-06-28,283.3699951171875
2018-06-29,284.3699951171875
2018-07-02,281.3800048828125
2018-07-03,283.239990234375
2018-07-05,281.8599853515625
2018-07-16,280.8900146484375
2018-09-18,282.20001220703125
2019-01-24,280.6000061035156
2019-09-05,280.7300109863281
2018-11-21,280.6499938964844
2020-01-13,283.3399963378906
2020-04-01,283.69000244140625
2020-06-19,282.8999938964844
2019-10-29,284.8800048828125
2020-01-16,284.7699890136719
2020-06-22,282.4800109863281
2018-10-03,276.79998779296875
2018-07-31,271.55999755859375
2019-03-12,266.1400146484375
2019-02-08,263.05999755859375
2019-01-07,263.1099853515625
2018-12-06,261.57000732421875
2019-08-19,263.0799865722656
2019-07-18,270.739990234375
2019-05-15,277.67999267578125
2019-09-20,279.8699951171875
2019-11-01,282.4599914550781
2020-04-07,279.510009765625
2020-06-25,287.5199890136719
2020-06-16,295.239990234375
2019-11-04,293.69000244140625
2020-01-22,293.1099853515625
2019-11-07,290.30999755859375
2020-04-13,287.7900085449219
2019-07-01,289.8699951171875
2019-05-30,289.05999755859375
2018-08-15,286.57000732421875
2018-10-18,289.3399963378906
2019-03-27,292.0
2019-01-22,294.510009765625
2018-12-21,300.3399963378906
2019-09-03,300.0
2018-11-19,299.7900085449219
2019-08-02,305.3399963378906
2020-01-28,302.0899963378906
2020-04-16,302.0
2019-11-13,299.6600036621094
2020-01-31,297.1199951171875
2018-12-04,292.8500061035156
2018-11-02,297.19000244140625
2019-07-16,296.0899963378906
2018-08-30,293.8999938964844
2018-10-01,287.1600036621094
2019-06-14,286.17999267578125
2019-05-13,285.95001220703125
2019-04-11,279.260009765625
2019-02-06,284.510009765625
2019-09-18,281.989990234375
2020-02-03,283.6199951171875
2020-04-22,289.489990234375
2019-11-19,290.0
2020-02-06,293.5
2019-11-22,292.4700012207031
2019-03-25,293.92999267578125
2019-02-21,297.55999755859375
2018-12-19,296.8599853515625
2018-07-12,286.8599853515625
2018-09-14,287.19000244140625
2018-08-13,287.3299865722656
2018-10-16,285.5299987792969
2019-07-31,282.2900085449219
2019-05-28,288.6400146484375
2019-04-26,285.760009765625
2020-04-28,278.05999755859375
2019-11-25,280.95001220703125
2020-02-12,279.8599853515625
2020-05-01,267.6499938964844
2020-05-04,268.3999938964844
2019-06-12,268.67999267578125
2019-04-09,270.9800109863281
2019-03-08,272.0
2019-02-04,266.5
2018-07-27,265.80999755859375
2018-08-28,263.07000732421875
2019-01-03,262.7099914550781
2019-08-15,268.2699890136719
2018-10-31,266.7900085449219
2019-09-16,273.260009765625
2020-02-18,269.8399963378906
2020-05-07,272.0799865722656
2018-08-17,266.0299987792969
2019-12-04,268.6300048828125
2020-02-21,272.07000732421875
2018-12-17,276.5
2019-08-30,274.95001220703125
2018-11-15,274.45001220703125
2019-07-29,272.8599853515625
2019-06-27,270.7200012207031
2019-04-24,264.989990234375
2018-07-10,270.07000732421875
2018-09-12,265.5199890136719
2019-02-19,255.55999755859375
2019-01-18,264.0
2020-02-24,265.3599853515625
2020-05-13,269.3500061035156
2019-12-10,270.4800109863281
2020-02-27,274.7200012207031
2019-12-13,282.3999938964844
2020-05-19,282.2099914550781
2019-03-06,284.70001220703125
2018-11-30,278.0199890136719
2019-08-13,266.80999755859375
2019-07-12,267.44000244140625
2019-06-10,256.75
2019-05-09,259.05999755859375
2018-07-25,255.9199981689453
2018-09-27,253.80999755859375
2018-10-29,252.83999633789062
2019-10-16,247.19000244140625
2019-12-16,245.67999267578125
2020-03-04,247.6999969482422
2020-05-22,241.5800018310547
2019-10-01,245.66000366210938
2019-12-19,239.14999389648438
2018-09-10,249.0
2019-05-24,248.60000610351562
2018-08-09,252.97999572753906
2019-04-22,254.47000122070312
2019-03-21,245.58999633789062
2019-01-16,244.5399932861328
2019-08-28,245.36000061035156
2018-11-13,251.9499969482422
2018-10-12,249.82000732421875
2019-06-25,251.35000610351562
2020-03-10,249.4199981689453
2020-05-28,251.9499969482422
2019-10-07,248.07000732421875
2020-03-13,249.6699981689453
2019-10-10,250.22999572753906
2020-03-16,258.95001220703125
2020-06-03,268.0
2018-11-28,267.8500061035156
2018-09-25,273.3699951171875
2018-07-23,279.1499938964844
2018-08-24,284.9100036621094
2019-07-10,282.57000732421875
2019-05-07,278.989990234375
2019-04-05,281.6099853515625
2019-03-04,285.0
2019-01-31,284.4800109863281
2019-09-12,281.45001220703125
2019-12-31,289.5799865722656
2020-03-19,296.57000732421875
2020-01-03,289.44000244140625
2020-06-09,292.3599853515625
2019-02-15,295.5199890136719
2019-01-14,297.1600036621094
2018-07-06,289.7900085449219
2018-08-07,291.7799987792969
2018-10-10,289.6400146484375
2018-12-13,281.6400146484375
2019-08-26,280.4800109863281
2019-07-25,262.3999938964844
2019-05-22,262.8999938964844
2019-03-19,262.30999755859375
2020-01-06,257.8999938964844
2020-03-25,255.1300048828125
2020-06-12,252.72000122070312
2019-10-22,253.6999969482422
2020-01-09,252.5
2020-06-15,252.64999389648438
2019-10-25,251.14999389648438
2020-03-31,249.0399932861328
2020-06-18,250.61000061035156
2019-04-03,251.13999938964844
2018-08-22,247.55999755859375
2018-10-25,248.08999633789062
2019-01-29,248.0800018310547
2018-12-28,248.00999450683594
2018-11-26,247.99000549316406
2019-08-09,250.86000061035156
2019-07-08,248.6300048828125
2019-06-06,247.7100067138672
2019-09-10,245.0
2020-01-15,244.3000030517578
2020-04-03,245.72000122070312
2019-10-31,249.47999572753906
2020-04-06,254.16000366210938
2020-06-24,260.510009765625
2018-11-09,259.260009765625
2019-07-23,250.7100067138672
2019-06-21,253.8000030517578
2019-05-20,254.3699951171875
2019-04-18,254.5800018310547
2018-09-06,254.4499969482422
2018-10-08,249.1699981689453
2019-02-13,249.5399932861328
2018-12-11,257.989990234375
2019-09-25,259.94000244140625
2020-01-21,259.4700012207031
2020-04-09,261.739990234375
2019-11-06,267.9200134277344
2020-01-24,270.8500061035156
2020-01-27,268.6700134277344
2020-04-15,271.6400146484375
2018-12-26,302.04998779296875
2019-08-07,282.4599914550781
2019-06-04,279.3900146484375
2018-09-21,273.7900085449219
2018-07-19,273.239990234375
2018-08-20,274.6600036621094
2018-10-23,274.4700012207031
2019-05-03,280.42999267578125
2019-04-01,283.8699951171875
2019-02-28,281.5400085449219
2019-11-12,283.9100036621094
2020-01-30,283.5
2019-11-15,284.44000244140625
2020-04-21,274.1199951171875
2019-04-16,275.489990234375
2019-03-15,278.0
2019-02-11,281.2200012207031
2019-01-10,282.3599853515625
2019-08-22,287.1499938964844
2018-11-07,291.3999938964844
2018-08-03,287.42999267578125
2018-09-04,285.7300109863281
2019-06-19,286.94000244140625
2019-09-23,286.9200134277344
2019-11-18,279.79998779296875
2020-02-05,279.0199890136719
2020-04-24,280.4100036621094
2019-03-29,282.3699951171875
2019-11-21,284.1400146484375
2020-04-27,289.5799865722656
2020-02-11,289.3699951171875
2020-04-30,290.6000061035156
2019-05-01,289.260009765625
2019-02-26,286.2799987792969
2019-01-25,285.67999267578125
2018-12-24,285.1499938964844
2019-09-06,284.0
2018-07-17,286.3699951171875
2018-09-19,285.3699951171875
2019-08-05,282.6099853515625
2019-10-08,282.239990234375
2019-12-11,281.2799987792969
2019-11-27,280.7699890136719
2020-02-14,277.8399963378906
2020-05-06,278.17999267578125
2019-01-08,279.3399963378906
2018-12-07,279.7699890136719
2019-08-20,281.989990234375
2018-11-05,276.5799865722656
2019-07-19,282.1000061035156
2018-10-04,281.5
2019-06-17,278.8999938964844
2019-05-16,280.8900146484375
2018-08-01,281.4200134277344
2019-03-13,279.3999938964844
2019-12-03,284.3299865722656
2020-02-20,283.44000244140625
2019-12-06,263.57000732421875
2020-05-12,253.5
2019-12-09,254.14999389648438
2020-02-26,259.0899963378906
2020-05-15,258.489990234375
2019-03-28,257.79998779296875
2018-09-17,263.5
2018-08-16,264.6400146484375
2018-10-19,262.8699951171875
2019-04-29,255.85000610351562
2019-01-23,252.38999938964844
2019-09-04,248.67999267578125
2018-11-20,249.89999389648438
2019-07-02,247.69000244140625
2019-05-31,242.3300018310547
2019-12-12,244.25999450683594
2020-05-18,246.2100067138672
2019-09-27,248.85000610351562
2020-03-03,250.97999572753906
2020-05-21,248.75
2019-05-14,243.97999572753906
2018-08-31,239.16000366210938
2018-07-30,238.82000732421875
2018-10-02,235.97000122070312
2019-04-12,238.82000732421875
2019-03-11,233.36000061035156
2019-02-07,234.13999938964844
2019-07-17,231.97999572753906
2019-09-19,233.4199981689453
2019-10-21,228.94000244140625
2019-12-18,228.44000244140625
2020-03-06,226.89999389648438
2019-10-03,228.80999755859375
2020-03-09,226.94000244140625
2020-05-27,228.83999633789062
2019-12-24,241.19000244140625
2020-03-12,245.8800048828125
2018-12-20,246.3300018310547
2019-08-01,241.16000366210938
2018-08-14,243.5800018310547
2018-07-13,249.38999938964844
2018-10-17,249.13999938964844
2019-05-29,247.6999969482422
2019-03-26,246.47000122070312
2019-02-22,245.1999969482422
2019-10-04,245.2100067138672
2019-11-05,247.6999969482422
2019-12-27,248.8000030517578
2020-06-02,248.11000061035156
2019-12-30,248.2100067138672
2020-03-18,243.72000122070312
2020-06-05,240.9499969482422
2019-07-15,240.9600067138672
2018-12-03,244.8800048828125
2019-06-13,246.44000244140625
2019-01-04,245.75
2018-08-29,243.88999938964844
2019-02-05,249.0
2018-11-01,247.22000122070312
2019-08-16,258.0
2019-04-10,255.5500030517578
2019-09-17,256.1199951171875
2019-10-15,259.1000061035156
2020-01-02,257.989990234375
2020-06-08,257.2300109863281
2019-10-18,257.6099853515625
2020-03-24,259.9599914550781
2020-06-11,258.3999938964844
2020-01-08,259.8399963378906
2019-04-25,259.4700012207031
2019-07-30,259.6199951171875
2019-02-20,264.1000061035156
2018-07-11,276.57000732421875
2018-09-13,274.20001220703125
2018-10-15,267.6700134277344
2019-06-28,271.989990234375
2018-12-18,275.54998779296875
2018-11-16,274.75
2019-10-02,270.7200012207031
2020-03-27,276.75
2020-01-10,278.9599914550781
2019-10-24,283.4700012207031
2020-03-30,287.17999267578125
2020-06-17,282.9200134277344
2020-01-14,281.7300109863281
2020-04-02,280.3800048828125
2019-01-02,281.70001220703125
2019-08-14,282.3500061035156
2018-10-30,285.57000732421875
2019-06-11,288.30999755859375
2019-05-10,289.80999755859375
2019-04-08,290.760009765625
2018-08-27,287.3500061035156
2018-07-26,293.0899963378906
2018-09-28,296.25
2019-03-07,295.8900146484375
2019-10-30,297.17999267578125
2020-01-17,298.9800109863281
2020-06-23,292.32000732421875
2020-04-08,288.8999938964844
2020-06-26,288.8800048828125
2019-03-22,289.0799865722656
2019-01-17,288.6400146484375
2019-08-29,287.79998779296875
2018-11-14,294.3999938964844
2019-06-26,297.3299865722656
2018-09-11,298.3299865722656
2018-07-09,296.2200012207031
2018-08-10,292.7300109863281
2019-04-23,291.0400085449219
2019-09-30,293.54998779296875
2020-01-23,293.07000732421875
2019-11-08,293.57000732421875
2020-04-14,290.69000244140625
2019-11-11,294.04998779296875
2020-01-29,294.2099914550781
2020-04-17,294.260009765625
2018-07-24,295.9700012207031
2018-09-26,295.1000061035156
2019-05-08,295.260009765625
2019-03-05,294.3800048828125
2019-02-01,293.25
2018-12-31,292.20001220703125
2018-11-29,293.6600036621094
2019-08-12,291.3500061035156
2019-07-11,290.7099914550781
2019-09-13,291.0
2019-11-14,292.5799865722656
2020-04-20,290.92999267578125
2020-02-04,288.8699951171875
2020-04-23,286.6600036621094
2018-12-14,288.82000732421875
2019-08-27,289.010009765625
2018-08-08,289.25
2018-10-11,287.20001220703125
2018-11-12,287.1199951171875
2019-07-26,286.9700012207031
2019-06-24,284.95001220703125
2019-05-23,282.95001220703125
2019-03-20,282.95001220703125
2019-01-15,274.5400085449219
2019-11-20,278.989990234375
2020-02-07,280.7099914550781
2020-02-10,284.4599914550781
2020-04-29,276.95001220703125
2019-11-26,278.0
2020-02-13,282.9700012207031
2019-01-30,287.2099914550781
2018-08-23,293.1499938964844
2018-09-24,297.2099914550781
2018-11-27,301.7699890136719
2018-10-26,381.8599853515625
2019-07-09,374.0
2019-06-07,366.8900146484375
2019-05-06,379.5799865722656
2019-04-04,377.3299865722656
2019-09-11,361.04998779296875
2019-11-29,345.7200012207031
2020-05-05,348.5199890136719
2019-12-02,350.0
2020-02-19,345.8599853515625
2020-05-08,340.5899963378906
2019-05-21,337.2300109863281
2019-03-18,340.17999267578125
2018-09-07,347.32000732421875
2018-08-06,344.7200012207031
2018-10-09,329.6199951171875
2019-02-14,329.0799865722656
2018-12-12,311.5299987792969
2019-07-24,314.9599914550781
2019-09-26,303.8699951171875
2019-10-28,337.2200012207031
2019-12-05,344.20001220703125
2020-05-11,336.79998779296875
2019-07-03,349.0
2020-02-25,349.67999267578125
2020-05-14,342.0
2020-02-28,341.989990234375
2019-08-08,353.4200134277344
2019-06-05,330.8399963378906
2018-07-20,337.8299865722656
2018-08-21,341.57000732421875
2018-10-24,338.3599853515625
2019-04-02,340.8399963378906
2019-03-01,351.9100036621094
2019-01-28,344.9700012207031
2018-12-27,352.2200012207031
2019-09-09,357.9700012207031
2020-03-02,365.8800048828125
2020-05-20,360.5799865722656
2019-12-17,362.989990234375
2020-03-05,366.0
2019-02-12,374.20001220703125
2019-01-11,377.3399963378906
2018-12-10,387.8500061035156
2019-08-23,380.1000061035156
2018-11-08,374.92999267578125
2019-07-22,374.6199951171875
2019-06-20,365.5199890136719
2018-09-05,367.29998779296875
2019-04-17,370.20001220703125
2019-09-24,364.5899963378906
2019-12-20,361.5400085449219
2020-05-26,372.8399963378906
2019-04-30,379.55999755859375
2019-12-23,371.9700012207031
2020-03-11,373.67999267578125
2020-05-29,382.7300109863281
2019-12-26,382.2099914550781
2020-06-01,385.3399963378906
2019-05-02,385.9700012207031
2019-02-27,376.0799865722656
2018-11-23,378.739990234375
2019-08-06,372.32000732421875
2018-07-18,377.3999938964844
2018-09-20,378.79998779296875
2018-10-22,378.25
2019-07-05,375.3699951171875
2019-06-03,375.2099914550781
2019-10-09,375.9599914550781
2019-10-11,386.510009765625
2020-03-17,394.3900146484375
2020-06-04,387.489990234375
2019-10-14,391.0
2020-03-20,394.3599853515625
2018-11-06,382.3399963378906
2019-06-18,377.5400085449219
2019-05-17,385.4200134277344
2019-04-15,393.0
2019-03-14,394.989990234375
2019-01-09,387.19000244140625
2018-08-02,378.67999267578125
2018-10-05,381.17999267578125
2019-08-21,382.8399963378906
2019-10-17,381.6300048828125
2020-03-23,381.0
2020-06-10,387.1000061035156
2019-02-25,388.4800109863281
2020-01-07,381.8800048828125
2020-03-26,376.2699890136719
2019-10-23,375.25
