Dates,ESS
2018-06-20,233.52000427246094
2018-06-21,234.61000061035156
2018-06-25,235.3800048828125
2018-06-22,234.44000244140625
2018-06-26,234.61000061035156
2018-06-27,233.02999877929688
2018-06-28,235.58999633789062
2018-06-29,239.07000732421875
2018-07-02,236.22000122070312
2018-07-03,236.22000122070312
2018-07-05,238.6999969482422
2018-07-16,240.02000427246094
2018-09-18,238.67999267578125
2019-01-24,240.6199951171875
2019-09-05,242.61000061035156
2018-11-21,242.69000244140625
2020-01-13,239.6199951171875
2020-04-01,236.13999938964844
2020-06-19,232.74000549316406
2019-10-29,231.5800018310547
2020-01-16,232.5399932861328
2020-06-22,229.35000610351562
2018-10-03,229.64999389648438
2018-07-31,229.72000122070312
2019-03-12,232.74000549316406
2019-02-08,233.5
2019-01-07,233.2899932861328
2018-12-06,233.8000030517578
2019-08-19,240.4499969482422
2019-07-18,240.88999938964844
2019-05-15,234.17999267578125
2019-09-20,242.41000366210938
2019-11-01,242.77000427246094
2020-04-07,243.30999755859375
2020-06-25,239.25
2020-06-16,239.5399932861328
2019-11-04,236.6199951171875
2020-01-22,236.1300048828125
2019-11-07,236.8000030517578
2020-04-13,239.6999969482422
2019-07-01,240.99000549316406
2019-05-30,243.33999633789062
2018-08-15,243.0
2018-10-18,241.22999572753906
2019-03-27,241.69000244140625
2019-01-22,242.1699981689453
2018-12-21,244.13999938964844
2019-09-03,244.3800048828125
2018-11-19,246.7899932861328
2019-08-02,247.2899932861328
2020-01-28,245.2899932861328
2020-04-16,246.27999877929688
2019-11-13,243.88999938964844
2020-01-31,245.1699981689453
2018-12-04,246.30999755859375
2018-11-02,246.13999938964844
2019-07-16,249.3000030517578
2018-08-30,250.24000549316406
2018-10-01,248.0
2019-06-14,248.27999877929688
2019-05-13,246.30999755859375
2019-04-11,246.25
2019-02-06,245.41000366210938
2019-09-18,243.89999389648438
2020-02-03,245.36000061035156
2020-04-22,247.24000549316406
2019-11-19,240.77000427246094
2020-02-06,243.13999938964844
2019-11-22,240.10000610351562
2019-03-25,241.88999938964844
2019-02-21,246.7100067138672
2018-12-19,245.5
2018-07-12,245.52999877929688
2018-09-14,244.24000549316406
2018-08-13,243.2100067138672
2018-10-16,243.6999969482422
2019-07-31,248.02999877929688
2019-05-28,250.35000610351562
2019-04-26,246.88999938964844
2020-04-28,239.69000244140625
2019-11-25,238.6199951171875
2020-02-12,240.60000610351562
2020-05-01,244.7100067138672
2020-05-04,242.8000030517578
2019-06-12,244.13999938964844
2019-04-09,245.63999938964844
2019-03-08,242.4600067138672
2019-02-04,244.33999633789062
2018-07-27,251.82000732421875
2018-08-28,254.41000366210938
2019-01-03,247.91000366210938
2019-08-15,256.54998779296875
2018-10-31,255.63999938964844
2019-09-16,250.77999877929688
2020-02-18,252.64999389648438
2020-05-07,247.8800048828125
2018-08-17,249.5800018310547
2019-12-04,250.0399932861328
2020-02-21,255.0
2018-12-17,253.72000122070312
2019-08-30,253.92999267578125
2018-11-15,254.6999969482422
2019-07-29,255.22000122070312
2019-06-27,253.1999969482422
2019-04-24,250.72000122070312
2018-07-10,255.6699981689453
2018-09-12,257.80999755859375
2019-02-19,258.3599853515625
2019-01-18,258.739990234375
2020-02-24,256.5400085449219
2020-05-13,256.4200134277344
2019-12-10,258.32000732421875
2020-02-27,260.239990234375
2019-12-13,259.3399963378906
2020-05-19,262.510009765625
2019-03-06,262.7799987792969
2018-11-30,259.5899963378906
2019-08-13,265.67999267578125
2019-07-12,263.6600036621094
2019-06-10,262.6000061035156
2019-05-09,263.2900085449219
2018-07-25,258.1199951171875
2018-09-27,261.7300109863281
2018-10-29,262.2799987792969
2019-10-16,254.27000427246094
2019-12-16,258.0899963378906
2020-03-04,255.60000610351562
2020-05-22,255.38999938964844
2019-10-01,251.75
2019-12-19,239.64999389648438
2018-09-10,244.8000030517578
2019-05-24,245.7100067138672
2018-08-09,246.05999755859375
2019-04-22,245.2100067138672
2019-03-21,236.58999633789062
2019-01-16,237.83999633789062
2019-08-28,238.3000030517578
2018-11-13,239.2899932861328
2018-10-12,245.27000427246094
2019-06-25,245.05999755859375
2020-03-10,248.67999267578125
2020-05-28,249.42999267578125
2019-10-07,248.88999938964844
2020-03-13,252.60000610351562
2019-10-10,256.6600036621094
2020-03-16,258.17999267578125
2020-06-03,259.92999267578125
2018-11-28,261.2699890136719
2018-09-25,261.79998779296875
2018-07-23,261.6000061035156
2018-08-24,262.82000732421875
2019-07-10,266.4800109863281
2019-05-07,268.9100036621094
2019-04-05,271.010009765625
2019-03-04,271.20001220703125
2019-01-31,270.0899963378906
2019-09-12,274.69000244140625
2019-12-31,276.9200134277344
2020-03-19,275.510009765625
2020-01-03,277.4599914550781
2020-06-09,278.07000732421875
2019-02-15,278.6600036621094
2019-01-14,276.5799865722656
2018-07-06,278.0299987792969
2018-08-07,277.8500061035156
2018-10-10,278.82000732421875
2018-12-13,280.239990234375
2019-08-26,276.7900085449219
2019-07-25,280.010009765625
2019-05-22,281.4700012207031
2019-03-19,279.3900146484375
2020-01-06,280.0400085449219
2020-03-25,279.8399963378906
2020-06-12,279.8399963378906
2019-10-22,279.0899963378906
2020-01-09,282.0299987792969
2020-06-15,281.3399963378906
2019-10-25,281.3699951171875
2020-03-31,282.2900085449219
2020-06-18,283.5
2019-04-03,285.7300109863281
2018-08-22,286.989990234375
2018-10-25,289.2099914550781
2019-01-29,290.92999267578125
2018-12-28,289.3999938964844
2018-11-26,286.25
2019-08-09,285.7300109863281
2019-07-08,285.260009765625
2019-06-06,289.5
2019-09-10,290.7099914550781
2020-01-15,288.8699951171875
2020-04-03,292.8599853515625
2019-10-31,291.5299987792969
2020-04-06,290.1700134277344
2020-06-24,289.239990234375
2018-11-09,288.2699890136719
2019-07-23,291.739990234375
2019-06-21,290.0799865722656
2019-05-20,287.7799987792969
2019-04-18,289.3500061035156
2018-09-06,287.5
2018-10-08,287.4599914550781
2019-02-13,288.70001220703125
2018-12-11,289.82000732421875
2019-09-25,290.1600036621094
2020-01-21,288.70001220703125
2020-04-09,278.5
2019-11-06,274.6300048828125
2020-01-24,278.2900085449219
2020-01-27,275.1700134277344
2020-04-15,276.8999938964844
2018-12-26,278.6600036621094
2019-08-07,278.3399963378906
2019-06-04,281.42999267578125
2018-09-21,277.6499938964844
2018-07-19,282.5
2018-08-20,283.67999267578125
2018-10-23,283.05999755859375
2019-05-03,284.3399963378906
2019-04-01,283.8599853515625
2019-02-28,278.9100036621094
2019-11-12,278.4800109863281
2020-01-30,280.0899963378906
2019-11-15,283.8399963378906
2020-04-21,283.6099853515625
2019-04-16,282.5799865722656
2019-03-15,284.1700134277344
2019-02-11,285.94000244140625
2019-01-10,286.0199890136719
2019-08-22,284.04998779296875
2018-11-07,286.67999267578125
2018-08-03,287.94000244140625
2018-09-04,289.4100036621094
2019-06-19,290.9700012207031
2019-09-23,289.25
2019-11-18,285.3500061035156
2020-02-05,285.4599914550781
2020-04-24,291.739990234375
2019-03-29,289.6300048828125
2019-11-21,287.94000244140625
2020-04-27,295.6000061035156
2020-02-11,296.5
2020-04-30,296.6700134277344
2019-05-01,296.010009765625
2019-02-26,299.0199890136719
2019-01-25,298.8299865722656
2018-12-24,298.2099914550781
2019-09-06,299.19000244140625
2018-07-17,302.32000732421875
2018-09-19,301.1099853515625
2019-08-05,301.6499938964844
2019-10-08,302.9100036621094
2019-12-11,299.9800109863281
2019-11-27,298.0
2020-02-14,294.17999267578125
2020-05-06,288.29998779296875
2019-01-08,288.3699951171875
2018-12-07,291.92999267578125
2019-08-20,294.0299987792969
2018-11-05,298.57000732421875
2019-07-19,301.67999267578125
2018-10-04,301.1000061035156
2019-06-17,303.94000244140625
2019-05-16,305.3800048828125
2018-08-01,308.17999267578125
2019-03-13,305.9700012207031
2019-12-03,303.95001220703125
2020-02-20,304.8699951171875
2019-12-06,304.2900085449219
2020-05-12,303.6000061035156
2019-12-09,303.010009765625
2020-02-26,294.8999938964844
2020-05-15,292.04998779296875
2019-03-28,295.6099853515625
2018-09-17,293.75
2018-08-16,298.6000061035156
2018-10-19,304.07000732421875
2019-04-29,307.8299865722656
2019-01-23,306.67999267578125
2019-09-04,302.2200012207031
2018-11-20,304.8800048828125
2019-07-02,305.3900146484375
2019-05-31,294.4200134277344
2019-12-12,299.42999267578125
2020-05-18,300.6600036621094
2019-09-27,304.2099914550781
2020-03-03,307.5199890136719
2020-05-21,312.2799987792969
2019-05-14,313.30999755859375
2018-08-31,307.2799987792969
2018-07-30,312.6300048828125
2018-10-02,314.7200012207031
2019-04-12,317.7699890136719
2019-03-11,315.739990234375
2019-02-07,318.32000732421875
2019-07-17,320.989990234375
2019-09-19,315.19000244140625
2019-10-21,319.7099914550781
2019-12-18,318.8399963378906
2020-03-06,319.739990234375
2019-10-03,321.54998779296875
2020-03-09,321.260009765625
2020-05-27,322.6199951171875
2019-12-24,325.4100036621094
2020-03-12,324.7200012207031
2018-12-20,327.05999755859375
2019-08-01,325.6700134277344
2018-08-14,321.17999267578125
2018-07-13,322.17999267578125
2018-10-17,324.0199890136719
2019-05-29,322.6300048828125
2019-03-26,324.29998779296875
2019-02-22,328.82000732421875
2019-10-04,328.4100036621094
2019-11-05,326.92999267578125
2019-12-27,322.82000732421875
2020-06-02,325.1499938964844
2019-12-30,325.1600036621094
2020-03-18,327.32000732421875
2020-06-05,330.2099914550781
2019-07-15,326.3500061035156
2018-12-03,326.6499938964844
2019-06-13,325.6300048828125
2019-01-04,325.92999267578125
2018-08-29,328.1400146484375
2019-02-05,330.3999938964844
2018-11-01,329.57000732421875
2019-08-16,327.7099914550781
2019-04-10,329.239990234375
2019-09-17,330.9800109863281
2019-10-15,326.9599914550781
2020-01-02,327.5199890136719
2020-06-08,328.3399963378906
2019-10-18,329.30999755859375
2020-03-24,328.6600036621094
2020-06-11,331.29998779296875
2020-01-08,332.5400085449219
2019-04-25,330.989990234375
2019-07-30,328.3399963378906
2019-02-20,326.2799987792969
2018-07-11,325.0899963378906
2018-09-13,323.3900146484375
2018-10-15,323.2200012207031
2019-06-28,327.6499938964844
2018-12-18,327.1300048828125
2018-11-16,324.7099914550781
2019-10-02,322.1000061035156
2020-03-27,318.3299865722656
2020-01-10,317.95001220703125
2019-10-24,314.8299865722656
2020-03-30,314.9200134277344
2020-06-17,313.4100036621094
2020-01-14,309.0299987792969
2020-04-02,313.1700134277344
2019-01-02,314.25
2019-08-14,319.0
2018-10-30,320.8999938964844
2019-06-11,322.489990234375
2019-05-10,318.7099914550781
2019-04-08,315.25
2018-08-27,310.760009765625
2018-07-26,310.239990234375
2018-09-28,312.25
2019-03-07,312.9599914550781
2019-10-30,312.17999267578125
2020-01-17,304.7200012207031
2020-06-23,306.20001220703125
2020-04-08,311.42999267578125
2020-06-26,311.1700134277344
2019-03-22,311.92999267578125
2019-01-17,311.2099914550781
2019-08-29,309.57000732421875
2018-11-14,304.760009765625
2019-06-26,300.29998779296875
2018-09-11,300.510009765625
2018-07-09,300.989990234375
2018-08-10,296.19000244140625
2019-04-23,296.4200134277344
2019-09-30,298.67999267578125
2020-01-23,297.3500061035156
2019-11-08,296.82000732421875
2020-04-14,298.44000244140625
2019-11-11,299.6400146484375
2020-01-29,299.7300109863281
2020-04-17,299.7099914550781
2018-07-24,300.8599853515625
2018-09-26,298.2799987792969
2019-05-08,301.20001220703125
2019-03-05,300.0
2019-02-01,296.3299865722656
2018-12-31,298.0400085449219
2018-11-29,299.4599914550781
2019-08-12,302.3999938964844
2019-07-11,305.5
2019-09-13,301.82000732421875
2019-11-14,302.8299865722656
2020-04-20,306.0299987792969
2020-02-04,308.8699951171875
2020-04-23,311.5
2018-12-14,309.8500061035156
2019-08-27,312.510009765625
2018-08-08,309.4700012207031
2018-10-11,308.94000244140625
2018-11-12,308.4100036621094
2019-07-26,303.5
2019-06-24,312.1300048828125
2019-05-23,309.760009765625
2019-03-20,311.3900146484375
2019-01-15,311.5799865722656
2019-11-20,310.0199890136719
2020-02-07,314.739990234375
2020-02-10,314.7900085449219
2020-04-29,317.3399963378906
2019-11-26,317.8299865722656
2020-02-13,319.17999267578125
2019-01-30,321.510009765625
2018-08-23,324.1700134277344
2018-09-24,323.9200134277344
2018-11-27,321.6300048828125
2018-10-26,326.1099853515625
2019-07-09,329.0299987792969
2019-06-07,325.80999755859375
2019-05-06,317.9100036621094
2019-04-04,316.94000244140625
2019-09-11,296.69000244140625
2019-11-29,283.3599853515625
2020-05-05,293.44000244140625
2019-12-02,291.8900146484375
2020-02-19,302.8699951171875
2020-05-08,297.0799865722656
2019-05-21,294.6600036621094
2019-03-18,279.239990234375
2018-09-07,294.1600036621094
2018-08-06,277.5400085449219
2018-10-09,262.7099914550781
2019-02-14,275.7300109863281
2018-12-12,223.6699981689453
2019-07-24,236.07000732421875
2019-09-26,206.25
2019-10-28,209.07000732421875
2019-12-05,196.3300018310547
2020-05-11,182.22999572753906
2019-07-03,188.00999450683594
2020-02-25,200.77000427246094
2020-05-14,218.6999969482422
2020-02-28,228.60000610351562
2019-08-08,225.50999450683594
2019-06-05,220.24000549316406
2018-07-20,200.32000732421875
2018-08-21,194.47000122070312
2018-10-24,190.86000061035156
2019-04-02,212.61000061035156
2019-03-01,214.6300048828125
2019-01-28,234.1199951171875
2018-12-27,246.9600067138672
2019-09-09,239.8000030517578
2020-03-02,252.6199951171875
2020-05-20,245.39999389648438
2019-12-17,246.02999877929688
2020-03-05,260.8399963378906
2019-02-12,241.89999389648438
2019-01-11,238.7899932861328
2018-12-10,244.72000122070312
2019-08-23,241.25
2018-11-08,241.61000061035156
2019-07-22,252.07000732421875
2019-06-20,247.4600067138672
2018-09-05,249.22000122070312
2019-04-17,244.10000610351562
2019-09-24,236.80999755859375
2019-12-20,242.2899932861328
2020-05-26,244.52000427246094
2019-04-30,241.38999938964844
2019-12-23,249.05999755859375
2020-03-11,246.64999389648438
2020-05-29,242.9199981689453
2019-12-26,229.89999389648438
2020-06-01,230.77999877929688
2019-05-02,225.00999450683594
2019-02-27,226.5500030517578
2018-11-23,240.60000610351562
2019-08-06,230.99000549316406
2018-07-18,235.86000061035156
2018-09-20,235.42999267578125
2018-10-22,236.41000366210938
2019-07-05,247.2100067138672
2019-06-03,248.0399932861328
2019-10-09,248.86000061035156
2019-10-11,242.77000427246094
2020-03-17,246.91000366210938
2020-06-04,246.7899932861328
2019-10-14,253.05999755859375
2020-03-20,250.47999572753906
2018-11-06,262.5199890136719
2019-06-18,276.20001220703125
2019-05-17,268.0400085449219
2019-04-15,260.29998779296875
2019-03-14,246.08999633789062
2019-01-09,249.67999267578125
2018-08-02,244.63999938964844
2018-10-05,251.58999633789062
2019-08-21,243.10000610351562
2019-10-17,242.92999267578125
2020-03-23,233.77999877929688
2020-06-10,233.5800018310547
2019-02-25,232.25
2020-01-07,227.77000427246094
2020-03-26,229.25999450683594
2019-10-23,224.7899932861328
