Dates,HLT
2018-06-20,82.01000213623047
2018-06-21,81.0199966430664
2018-06-25,80.87000274658203
2018-06-22,79.2699966430664
2018-06-26,79.19000244140625
2018-06-27,78.26000213623047
2018-06-28,78.25
2018-06-29,79.16000366210938
2018-07-02,79.30000305175781
2018-07-03,79.44999694824219
2018-07-05,79.69000244140625
2018-07-16,80.55999755859375
2018-09-18,80.94000244140625
2019-01-24,81.27999877929688
2019-09-05,80.61000061035156
2018-11-21,81.0
2020-01-13,80.97000122070312
2020-04-01,80.08000183105469
2020-06-19,81.06999969482422
2019-10-29,82.95999908447266
2020-01-16,82.13999938964844
2020-06-22,81.95999908447266
2018-10-03,81.61000061035156
2018-07-31,80.48999786376953
2019-03-12,80.37000274658203
2019-02-08,79.61000061035156
2019-01-07,78.44999694824219
2018-12-06,77.27999877929688
2019-08-19,78.66000366210938
2019-07-18,78.54000091552734
2019-05-15,78.44000244140625
2019-09-20,78.18000030517578
2019-11-01,78.12999725341797
2020-04-07,77.5999984741211
2020-06-25,76.88999938964844
2020-06-16,76.1500015258789
2019-11-04,75.6500015258789
2020-01-22,75.30999755859375
2019-11-07,76.54000091552734
2020-04-13,76.22000122070312
2019-07-01,77.23999786376953
2019-05-30,77.19999694824219
2018-08-15,76.29000091552734
2018-10-18,76.7300033569336
2019-03-27,77.19999694824219
2019-01-22,76.7699966430664
2018-12-21,77.11000061035156
2019-09-03,77.76000213623047
2018-11-19,77.47000122070312
2019-08-02,78.18000030517578
2020-01-28,77.58000183105469
2020-04-16,77.62000274658203
2019-11-13,77.16000366210938
2020-01-31,75.72000122070312
2018-12-04,75.69000244140625
2018-11-02,76.44000244140625
2019-07-16,76.58999633789062
2018-08-30,77.41000366210938
2018-10-01,77.95999908447266
2019-06-14,78.94000244140625
2019-05-13,80.05999755859375
2019-04-11,79.0999984741211
2019-02-06,79.38999938964844
2019-09-18,80.43000030517578
2020-02-03,81.08000183105469
2020-04-22,80.95999908447266
2019-11-19,80.16000366210938
2020-02-06,80.11000061035156
2019-11-22,80.66000366210938
2019-03-25,82.04000091552734
2019-02-21,80.77999877929688
2018-12-19,78.38999938964844
2018-07-12,77.08000183105469
2018-09-14,76.55000305175781
2018-08-13,75.41000366210938
2018-10-16,74.37999725341797
2019-07-31,74.94999694824219
2019-05-28,75.2300033569336
2019-04-26,73.4000015258789
2020-04-28,73.0999984741211
2019-11-25,73.62000274658203
2020-02-12,72.98999786376953
2020-05-01,74.62999725341797
2020-05-04,74.5199966430664
2019-06-12,72.05000305175781
2019-04-09,70.66000366210938
2019-03-08,70.16000366210938
2019-02-04,68.87000274658203
2018-07-27,63.81999969482422
2018-08-28,67.55000305175781
2019-01-03,68.2699966430664
2019-08-15,68.5999984741211
2018-10-31,68.69999694824219
2019-09-16,71.16999816894531
2020-02-18,72.6500015258789
2020-05-07,72.81999969482422
2018-08-17,72.4000015258789
2019-12-04,70.58999633789062
2020-02-21,72.97000122070312
2018-12-17,72.0199966430664
2019-08-30,71.16000366210938
2018-11-15,70.19000244140625
2019-07-29,70.86000061035156
2019-06-27,71.08000183105469
2019-04-24,72.88999938964844
2018-07-10,73.04000091552734
2018-09-12,71.19999694824219
2019-02-19,71.48999786376953
2019-01-18,72.56999969482422
2020-02-24,73.12000274658203
2020-05-13,75.08999633789062
2019-12-10,75.16999816894531
2020-02-27,76.94999694824219
2019-12-13,76.45999908447266
2020-05-19,75.54000091552734
2019-03-06,77.97000122070312
2018-11-30,75.1500015258789
2019-08-13,75.58999633789062
2019-07-12,72.86000061035156
2019-06-10,72.66999816894531
2019-05-09,72.4000015258789
2018-07-25,72.77999877929688
2018-09-27,72.22000122070312
2018-10-29,71.86000061035156
2019-10-16,70.2699966430664
2019-12-16,70.48999786376953
2020-03-04,69.66000366210938
2020-05-22,67.5
2019-10-01,66.47000122070312
2019-12-19,66.51000213623047
2018-09-10,69.51000213623047
2019-05-24,70.33000183105469
2018-08-09,70.94999694824219
2019-04-22,71.80000305175781
2019-03-21,70.94000244140625
2019-01-16,67.30000305175781
2019-08-28,69.94000244140625
2018-11-13,70.73999786376953
2018-10-12,71.86000061035156
2019-06-25,71.04000091552734
2020-03-10,72.06999969482422
2020-05-28,71.88999938964844
2019-10-07,70.98999786376953
2020-03-13,72.5
2019-10-10,72.04000091552734
2020-03-16,72.0
2020-06-03,73.08000183105469
2018-11-28,71.01000213623047
2018-09-25,70.7300033569336
2018-07-23,71.05999755859375
2018-08-24,71.76000213623047
2019-07-10,72.30999755859375
2019-05-07,73.1500015258789
2019-04-05,74.12999725341797
2019-03-04,74.4800033569336
2019-01-31,74.41999816894531
2019-09-12,74.7300033569336
2019-12-31,74.62000274658203
2020-03-19,75.56999969482422
2020-01-03,74.68000030517578
2020-06-09,73.91000366210938
2019-02-15,74.4000015258789
2019-01-14,74.31999969482422
2018-07-06,79.37000274658203
2018-08-07,80.16000366210938
2018-10-10,81.75
2018-12-13,81.38999938964844
2019-08-26,83.33999633789062
2019-07-25,83.25
2019-05-22,85.02999877929688
2019-03-19,83.55000305175781
2020-01-06,83.48999786376953
2020-03-25,83.48999786376953
2020-06-12,83.0999984741211
2019-10-22,83.77999877929688
2020-01-09,83.37999725341797
2020-06-15,84.01000213623047
2019-10-25,83.95999908447266
2020-03-31,82.91999816894531
2020-06-18,82.44999694824219
2019-04-03,82.80000305175781
2018-08-22,83.41000366210938
2018-10-25,83.66999816894531
2019-01-29,85.0
2018-12-28,85.76000213623047
2018-11-26,86.20999908447266
2019-08-09,85.69999694824219
2019-07-08,84.91999816894531
2019-06-06,85.79000091552734
2019-09-10,84.56999969482422
2020-01-15,84.0199966430664
2020-04-03,83.5
2019-10-31,82.44999694824219
2020-04-06,83.20999908447266
2020-06-24,83.11000061035156
2018-11-09,84.1500015258789
2019-07-23,85.04000091552734
2019-06-21,86.79000091552734
2019-05-20,87.30999755859375
2019-04-18,87.44000244140625
2018-09-06,88.18000030517578
2018-10-08,87.0999984741211
2019-02-13,87.98999786376953
2018-12-11,88.52999877929688
2019-09-25,88.7300033569336
2020-01-21,88.16999816894531
2020-04-09,88.1500015258789
2019-11-06,87.76000213623047
2020-01-24,87.2300033569336
2020-01-27,87.91000366210938
2020-04-15,87.91000366210938
2018-12-26,87.5
2019-08-07,87.62999725341797
2019-06-04,88.01000213623047
2018-09-21,87.25
2018-07-19,86.98999786376953
2018-08-20,92.5999984741211
2018-10-23,91.2300033569336
2019-05-03,93.33000183105469
2019-04-01,92.30000305175781
2019-02-28,90.48999786376953
2019-11-12,90.69999694824219
2020-01-30,91.13999938964844
2019-11-15,91.52999877929688
2020-04-21,89.37000274658203
2019-04-16,91.73999786376953
2019-03-15,93.6500015258789
2019-02-11,94.05000305175781
2019-01-10,92.93000030517578
2019-08-22,91.47000122070312
2018-11-07,92.11000061035156
2018-08-03,92.0199966430664
2018-09-04,90.66000366210938
2019-06-19,89.91000366210938
2019-09-23,89.19999694824219
2019-11-18,88.91000366210938
2020-02-05,89.66000366210938
2020-04-24,89.44000244140625
2019-03-29,88.43000030517578
2019-11-21,90.31999969482422
2020-04-27,90.0
2020-02-11,91.0
2020-04-30,92.51000213623047
2019-05-01,93.02999877929688
2019-02-26,93.93000030517578
2019-01-25,93.3499984741211
2018-12-24,93.02999877929688
2019-09-06,93.41999816894531
2018-07-17,93.20999908447266
2018-09-19,95.0999984741211
2019-08-05,95.76000213623047
2019-10-08,96.87000274658203
2019-12-11,96.13999938964844
2019-11-27,95.51000213623047
2020-02-14,93.25
2020-05-06,94.5199966430664
2019-01-08,96.52999877929688
2018-12-07,97.73999786376953
2019-08-20,99.30000305175781
2018-11-05,100.38999938964844
2019-07-19,100.63999938964844
2018-10-04,100.5999984741211
2019-06-17,100.19000244140625
2019-05-16,99.0
2018-08-01,99.19000244140625
2019-03-13,100.69999694824219
2019-12-03,99.54000091552734
2020-02-20,99.19999694824219
2019-12-06,99.87999725341797
2020-05-12,97.7699966430664
2019-12-09,97.0999984741211
2020-02-26,94.52999877929688
2020-05-15,93.23999786376953
2019-03-28,95.12000274658203
2018-09-17,95.30999755859375
2018-08-16,96.4000015258789
2018-10-19,97.20999908447266
2019-04-29,97.4000015258789
2019-01-23,97.30999755859375
2019-09-04,96.55000305175781
2018-11-20,95.25
2019-07-02,93.91000366210938
2019-05-31,91.3499984741211
2019-12-12,92.55999755859375
2020-05-18,93.4000015258789
2019-09-27,95.7699966430664
2020-03-03,95.58000183105469
2020-05-21,93.8499984741211
2019-05-14,95.26000213623047
2018-08-31,92.01000213623047
2018-07-30,91.61000061035156
2018-10-02,93.01000213623047
2019-04-12,93.45999908447266
2019-03-11,92.7300033569336
2019-02-07,91.62000274658203
2019-07-17,92.41000366210938
2019-09-19,91.08000183105469
2019-10-21,91.6500015258789
2019-12-18,91.12999725341797
2020-03-06,91.91000366210938
2019-10-03,92.54000091552734
2020-03-09,92.37000274658203
2020-05-27,91.30999755859375
2019-12-24,92.30000305175781
2020-03-12,93.47000122070312
2018-12-20,93.73999786376953
2019-08-01,92.52999877929688
2018-08-14,93.58000183105469
2018-07-13,95.18000030517578
2018-10-17,94.7699966430664
2019-05-29,96.05000305175781
2019-03-26,93.66000366210938
2019-02-22,94.86000061035156
2019-10-04,95.3499984741211
2019-11-05,95.77999877929688
2019-12-27,95.22000122070312
2020-06-02,94.25
2019-12-30,92.22000122070312
2020-03-18,92.7699966430664
2020-06-05,92.01000213623047
2019-07-15,91.44999694824219
2018-12-03,93.11000061035156
2019-06-13,92.1500015258789
2019-01-04,90.94000244140625
2018-08-29,91.98999786376953
2019-02-05,93.3499984741211
2018-11-01,91.0
2019-08-16,90.69999694824219
2019-04-10,91.5
2019-09-17,91.55000305175781
2019-10-15,93.43000030517578
2020-01-02,91.52999877929688
2020-06-08,91.66000366210938
2019-10-18,92.19999694824219
2020-03-24,92.19999694824219
2020-06-11,91.1500015258789
2020-01-08,92.38999938964844
2019-04-25,90.7300033569336
2019-07-30,95.7699966430664
2019-02-20,96.91000366210938
2018-07-11,97.69000244140625
2018-09-13,97.19000244140625
2018-10-15,97.30999755859375
2019-06-28,97.31999969482422
2018-12-18,96.95999908447266
2018-11-16,96.30999755859375
2019-10-02,97.98999786376953
2020-03-27,100.1500015258789
2020-01-10,99.56999969482422
2019-10-24,98.93000030517578
2020-03-30,99.08999633789062
2020-06-17,98.12999725341797
2020-01-14,98.08999633789062
2020-04-02,97.76000213623047
2019-01-02,98.8499984741211
2019-08-14,99.69000244140625
2018-10-30,100.16999816894531
2019-06-11,100.20999908447266
2019-05-10,99.26000213623047
2019-04-08,99.08000183105469
2018-08-27,101.22000122070312
2018-07-26,103.08999633789062
2018-09-28,105.31999969482422
2019-03-07,106.37000274658203
2019-10-30,105.0
2020-01-17,104.75
2020-06-23,103.94999694824219
2020-04-08,104.18000030517578
2020-06-26,104.91000366210938
2019-03-22,105.47000122070312
2019-01-17,104.75
2019-08-29,104.69999694824219
2018-11-14,105.69999694824219
2019-06-26,106.5199966430664
2018-09-11,107.19999694824219
2018-07-09,108.4800033569336
2018-08-10,108.80000305175781
2019-04-23,109.25
2019-09-30,110.33999633789062
2020-01-23,111.41999816894531
2019-11-08,111.27999877929688
2020-04-14,111.37000274658203
2019-11-11,111.94000244140625
2020-01-29,112.38999938964844
2020-04-17,111.37000274658203
2018-07-24,110.91000366210938
2018-09-26,111.44999694824219
2019-05-08,109.98999786376953
2019-03-05,109.41999816894531
2019-02-01,108.29000091552734
2018-12-31,109.20999908447266
2018-11-29,109.08999633789062
2019-08-12,108.5999984741211
2019-07-11,109.29000091552734
2019-09-13,109.08999633789062
2019-11-14,109.62999725341797
2020-04-20,111.5999984741211
2020-02-04,113.91999816894531
2020-04-23,110.62000274658203
2018-12-14,110.8499984741211
2019-08-27,110.95999908447266
2018-08-08,108.48999786376953
2018-10-11,104.94000244140625
2018-11-12,107.86000061035156
2019-07-26,110.01000213623047
2019-06-24,109.06999969482422
2019-05-23,107.80000305175781
2019-03-20,107.8499984741211
2019-01-15,110.94000244140625
2019-11-20,113.26000213623047
2020-02-07,112.69999694824219
2020-02-10,110.83999633789062
2020-04-29,111.37000274658203
2019-11-26,112.94000244140625
2020-02-13,113.69999694824219
2019-01-30,112.95999908447266
2018-08-23,113.2300033569336
2018-09-24,111.93000030517578
2018-11-27,112.66999816894531
2018-10-26,112.0
2019-07-09,109.56999969482422
2019-06-07,104.0199966430664
2019-05-06,98.87999725341797
2019-04-04,97.9000015258789
2019-09-11,95.83000183105469
2019-11-29,97.19999694824219
2020-05-05,96.45999908447266
2019-12-02,93.33000183105469
2020-02-19,98.38999938964844
2020-05-08,91.5
2019-05-21,90.44999694824219
2019-03-18,86.18000030517578
2018-09-07,90.31999969482422
2018-08-06,81.08999633789062
2018-10-09,76.72000122070312
2019-02-14,78.62999725341797
2018-12-12,69.54000091552734
2019-07-24,64.83000183105469
2019-09-26,56.68000030517578
2019-10-28,58.029998779296875
2019-12-05,61.599998474121094
2020-05-11,63.33000183105469
2019-07-03,69.38999938964844
2020-02-25,72.25
2020-05-14,73.19999694824219
2020-02-28,69.1500015258789
2019-08-08,68.68000030517578
2019-06-05,68.23999786376953
2018-07-20,63.040000915527344
2018-08-21,57.86000061035156
2018-10-24,55.939998626708984
2019-04-02,63.79999923706055
2019-03-01,65.83000183105469
2019-01-28,70.08999633789062
2018-12-27,68.44999694824219
2019-09-09,66.63999938964844
2020-03-02,70.01000213623047
2020-05-20,69.87000274658203
2019-12-17,70.1500015258789
2020-03-05,75.62000274658203
2019-02-12,72.27999877929688
2019-01-11,71.3499984741211
2018-12-10,70.79000091552734
2019-08-23,71.94000244140625
2018-11-08,71.37000274658203
2019-07-22,75.19000244140625
2019-06-20,75.75
2018-09-05,79.27999877929688
2019-04-17,75.70999908447266
2019-09-24,72.02999877929688
2019-12-20,71.41000366210938
2020-05-26,71.73999786376953
2019-04-30,70.79000091552734
2019-12-23,71.9000015258789
2020-03-11,72.19000244140625
2020-05-29,68.30000305175781
2019-12-26,67.0
2020-06-01,64.8499984741211
2019-05-02,68.16999816894531
2019-02-27,68.54000091552734
2018-11-23,73.06999969482422
2019-08-06,75.29000091552734
2018-07-18,77.72000122070312
2018-09-20,77.66000366210938
2018-10-22,78.38999938964844
2019-07-05,81.69000244140625
2019-06-03,83.1500015258789
2019-10-09,80.62000274658203
2019-10-11,79.30999755859375
2020-03-17,81.91000366210938
2020-06-04,83.5999984741211
2019-10-14,86.11000061035156
2020-03-20,86.33999633789062
2018-11-06,87.19999694824219
2019-06-18,89.69999694824219
2019-05-17,86.12999725341797
2019-04-15,82.83000183105469
2019-03-14,77.58999633789062
2019-01-09,77.44999694824219
2018-08-02,77.4800033569336
2018-10-05,78.25
2019-08-21,76.41999816894531
2019-10-17,78.16000366210938
2020-03-23,76.16999816894531
2020-06-10,76.08000183105469
2019-02-25,75.68000030517578
2020-01-07,73.19000244140625
2020-03-26,72.51000213623047
2019-10-23,71.16000366210938
