Dates,LLY
2018-06-20,86.73999786376953
2018-06-21,85.81999969482422
2018-06-25,86.0199966430664
2018-06-22,86.0
2018-06-26,85.54000091552734
2018-06-27,84.91000366210938
2018-06-28,84.8499984741211
2018-06-29,85.83999633789062
2018-07-02,85.05999755859375
2018-07-03,85.80999755859375
2018-07-05,86.91000366210938
2018-07-16,86.83000183105469
2018-09-18,87.5999984741211
2019-01-24,88.08000183105469
2019-09-05,87.7699966430664
2018-11-21,88.0999984741211
2020-01-13,88.83000183105469
2020-04-01,89.62999725341797
2020-06-19,89.36000061035156
2019-10-29,89.5999984741211
2020-01-16,89.83000183105469
2020-06-22,89.0199966430664
2018-10-03,88.30000305175781
2018-07-31,91.05999755859375
2019-03-12,93.16000366210938
2019-02-08,96.63999938964844
2019-01-07,95.6500015258789
2018-12-06,96.37999725341797
2019-08-19,98.25
2019-07-18,98.73999786376953
2019-05-15,97.94999694824219
2019-09-20,99.18000030517578
2019-11-01,100.4000015258789
2020-04-07,101.79000091552734
2020-06-25,101.8499984741211
2020-06-16,102.05999755859375
2019-11-04,102.1500015258789
2020-01-22,102.44999694824219
2019-11-07,101.7699966430664
2020-04-13,102.27999877929688
2019-07-01,103.25
2019-05-30,104.43000030517578
2018-08-15,105.58000183105469
2018-10-18,106.0199966430664
2019-03-27,104.80000305175781
2019-01-22,104.98999786376953
2018-12-21,105.56999969482422
2019-09-03,106.1500015258789
2018-11-19,105.02999877929688
2019-08-02,104.4000015258789
2020-01-28,105.18000030517578
2020-04-16,105.13999938964844
2019-11-13,105.30999755859375
2020-01-31,104.8499984741211
2018-12-04,105.66999816894531
2018-11-02,105.1500015258789
2019-07-16,107.5
2018-08-30,106.41000366210938
2018-10-01,105.80999755859375
2019-06-14,106.16000366210938
2019-05-13,106.56999969482422
2019-04-11,105.61000061035156
2019-02-06,105.87000274658203
2019-09-18,106.87999725341797
2020-02-03,105.72000122070312
2020-04-22,106.2300033569336
2019-11-19,105.94999694824219
2020-02-06,106.01000213623047
2019-11-22,106.05999755859375
2019-03-25,106.48999786376953
2019-02-21,106.7699966430664
2018-12-19,107.66999816894531
2018-07-12,107.5
2018-09-14,108.47000122070312
2018-08-13,113.62000274658203
2018-10-16,114.08999633789062
2019-07-31,114.8499984741211
2019-05-28,115.08999633789062
2019-04-26,114.95999908447266
2020-04-28,113.08999633789062
2019-11-25,109.0
2020-02-12,110.5
2020-05-01,110.83999633789062
2020-05-04,110.9800033569336
2019-06-12,113.93000030517578
2019-04-09,112.87999725341797
2019-03-08,112.0
2019-02-04,110.69999694824219
2018-07-27,110.22000122070312
2018-08-28,106.43000030517578
2019-01-03,107.05000305175781
2019-08-15,107.44999694824219
2018-10-31,107.2300033569336
2019-09-16,109.58999633789062
2020-02-18,108.73999786376953
2020-05-07,108.13999938964844
2018-08-17,110.43000030517578
2019-12-04,109.0
2020-02-21,106.8499984741211
2018-12-17,109.48999786376953
2019-08-30,110.41999816894531
2018-11-15,112.26000213623047
2019-07-29,114.25
2019-06-27,112.36000061035156
2019-04-24,109.18000030517578
2018-07-10,111.68000030517578
2018-09-12,113.0
2019-02-19,114.87999725341797
2019-01-18,114.27999877929688
2020-02-24,111.86000061035156
2020-05-13,111.26000213623047
2019-12-10,112.27999877929688
2020-02-27,114.7300033569336
2019-12-13,115.30000305175781
2020-05-19,117.61000061035156
2019-03-06,118.63999938964844
2018-11-30,118.6500015258789
2019-08-13,115.31999969482422
2019-07-12,115.52999877929688
2019-06-10,113.5999984741211
2019-05-09,114.83999633789062
2018-07-25,115.4800033569336
2018-09-27,114.62000274658203
2018-10-29,114.29000091552734
2019-10-16,111.20999908447266
2019-12-16,109.43000030517578
2020-03-04,111.54000091552734
2020-05-22,109.0999984741211
2019-10-01,109.29000091552734
2019-12-19,109.3499984741211
2018-09-10,106.76000213623047
2019-05-24,110.23999786376953
2018-08-09,113.4000015258789
2019-04-22,114.33999633789062
2019-03-21,114.79000091552734
2019-01-16,114.72000122070312
2019-08-28,112.20999908447266
2018-11-13,112.37000274658203
2018-10-12,115.69000244140625
2019-06-25,116.37000274658203
2020-03-10,117.08999633789062
2020-05-28,115.2699966430664
2019-10-07,115.19999694824219
2020-03-13,113.91000366210938
2019-10-10,116.98999786376953
2020-03-16,116.80999755859375
2020-06-03,115.58000183105469
2018-11-28,115.69000244140625
2018-09-25,117.11000061035156
2018-07-23,118.22000122070312
2018-08-24,115.33999633789062
2019-07-10,114.72000122070312
2019-05-07,114.38999938964844
2019-04-05,115.52999877929688
2019-03-04,116.94000244140625
2019-01-31,120.31999969482422
2019-09-12,121.20999908447266
2019-12-31,120.72000122070312
2020-03-19,118.66999816894531
2020-01-03,119.0
2020-06-09,117.7300033569336
2019-02-15,119.19999694824219
2019-01-14,117.76000213623047
2018-07-06,119.5999984741211
2018-08-07,118.94000244140625
2018-10-10,121.18000030517578
2018-12-13,121.30999755859375
2019-08-26,122.37999725341797
2019-07-25,122.05999755859375
2019-05-22,122.7300033569336
2019-03-19,124.0999984741211
2020-01-06,123.86000061035156
2020-03-25,124.48999786376953
2020-06-12,125.5199966430664
2019-10-22,127.25
2020-01-09,130.50999450683594
2020-06-15,128.39999389648438
2019-10-25,128.75
2020-03-31,126.41000366210938
2020-06-18,126.37000274658203
2019-04-03,122.80000305175781
2018-08-22,123.5
2018-10-25,124.5999984741211
2019-01-29,124.9800033569336
2018-12-28,123.0999984741211
2018-11-26,123.98999786376953
2019-08-09,125.26000213623047
2019-07-08,127.54000091552734
2019-06-06,126.87999725341797
2019-09-10,128.72999572753906
2020-01-15,128.61000061035156
2020-04-03,130.24000549316406
2019-10-31,130.9600067138672
2020-04-06,129.33999633789062
2020-06-24,129.00999450683594
2018-11-09,130.7100067138672
2019-07-23,129.0399932861328
2019-06-21,129.11000061035156
2019-05-20,127.33999633789062
2019-04-18,126.48999786376953
2018-09-06,126.5
2018-10-08,126.76000213623047
2019-02-13,127.55999755859375
2018-12-11,126.86000061035156
2019-09-25,125.23999786376953
2020-01-21,123.7699966430664
2020-04-09,124.93000030517578
2019-11-06,120.0
2020-01-24,116.2300033569336
2020-01-27,115.04000091552734
2020-04-15,116.04000091552734
2018-12-26,118.29000091552734
2019-08-07,117.75
2019-06-04,118.83000183105469
2018-09-21,119.9000015258789
2018-07-19,116.61000061035156
2018-08-20,117.05000305175781
2018-10-23,118.44000244140625
2019-05-03,118.44000244140625
2019-04-01,115.81999969482422
2019-02-28,116.30000305175781
2019-11-12,115.8499984741211
2020-01-30,115.86000061035156
2019-11-15,115.62999725341797
2020-04-21,114.86000061035156
2019-04-16,114.7300033569336
2019-03-15,115.25
2019-02-11,114.56999969482422
2019-01-10,115.69999694824219
2019-08-22,115.87000274658203
2018-11-07,117.04000091552734
2018-08-03,116.12000274658203
2018-09-04,117.76000213623047
2019-06-19,117.52999877929688
2019-09-23,117.08999633789062
2019-11-18,115.61000061035156
2020-02-05,115.48999786376953
2020-04-24,115.33999633789062
2019-03-29,116.52999877929688
2019-11-21,118.08000183105469
2020-04-27,118.02999877929688
2020-02-11,117.5199966430664
2020-04-30,118.19000244140625
2019-05-01,116.0
2019-02-26,114.77999877929688
2019-01-25,112.5
2018-12-24,115.4000015258789
2019-09-06,112.12999725341797
2018-07-17,111.63999938964844
2018-09-19,113.6500015258789
2019-08-05,115.0199966430664
2019-10-08,116.3499984741211
2019-12-11,115.73999786376953
2019-11-27,115.08000183105469
2020-02-14,115.51000213623047
2020-05-06,114.80999755859375
2019-01-08,111.73999786376953
2018-12-07,111.80000305175781
2019-08-20,111.30999755859375
2018-11-05,112.81999969482422
2019-07-19,114.87000274658203
2018-10-04,114.05000305175781
2019-06-17,112.47000122070312
2019-05-16,111.8499984741211
2018-08-01,113.2699966430664
2019-03-13,111.52999877929688
2019-12-03,109.47000122070312
2020-02-20,108.30000305175781
2019-12-06,109.0
2020-05-12,109.3499984741211
2019-12-09,107.83000183105469
2020-02-26,108.5
2020-05-15,106.91999816894531
2019-03-28,107.5
2018-09-17,108.3499984741211
2018-08-16,108.56999969482422
2018-10-19,107.91999816894531
2019-04-29,108.06999969482422
2019-01-23,108.30000305175781
2019-09-04,108.05999755859375
2018-11-20,109.0199966430664
2019-07-02,110.95999908447266
2019-05-31,111.37999725341797
2019-12-12,109.47000122070312
2020-05-18,110.37000274658203
2019-09-27,111.95999908447266
2020-03-03,113.23999786376953
2020-05-21,112.9000015258789
2019-05-14,113.52999877929688
2018-08-31,114.86000061035156
2018-07-30,110.41999816894531
2018-10-02,110.94000244140625
2019-04-12,111.05000305175781
2019-03-11,112.33000183105469
2019-02-07,112.0
2019-07-17,111.44000244140625
2019-09-19,111.45999908447266
2019-10-21,110.61000061035156
2019-12-18,112.30999755859375
2020-03-06,110.33000183105469
2019-10-03,111.80999755859375
2020-03-09,112.81999969482422
2020-05-27,112.54000091552734
2019-12-24,114.37999725341797
2020-03-12,113.95999908447266
2018-12-20,114.77999877929688
2019-08-01,114.5199966430664
2018-08-14,108.37000274658203
2018-07-13,111.77999877929688
2018-10-17,111.91999816894531
2019-05-29,111.73999786376953
2019-03-26,110.41999816894531
2019-02-22,110.33000183105469
2019-10-04,111.44000244140625
2019-11-05,112.86000061035156
2019-12-27,115.93000030517578
2020-06-02,116.0
2019-12-30,114.36000061035156
2020-03-18,112.87999725341797
2020-06-05,112.04000091552734
2019-07-15,112.3499984741211
2018-12-03,112.4000015258789
2019-06-13,111.94000244140625
2019-01-04,110.33000183105469
2018-08-29,107.08999633789062
2019-02-05,107.48999786376953
2018-11-01,108.30999755859375
2019-08-16,106.88999938964844
2019-04-10,107.55999755859375
2019-09-17,107.02999877929688
2019-10-15,107.75
2020-01-02,108.5199966430664
2020-06-08,108.3499984741211
2019-10-18,109.18000030517578
2020-03-24,109.22000122070312
2020-06-11,108.30999755859375
2020-01-08,108.87000274658203
2019-04-25,109.9800033569336
2019-07-30,106.0
2019-02-20,107.5
2018-07-11,108.08000183105469
2018-09-13,110.62000274658203
2018-10-15,112.5
2019-06-28,111.37000274658203
2018-12-18,112.36000061035156
2018-11-16,114.06999969482422
2019-10-02,113.23999786376953
2020-03-27,112.94999694824219
2020-01-10,111.56999969482422
2019-10-24,114.2300033569336
2020-03-30,112.6500015258789
2020-06-17,113.45999908447266
2020-01-14,112.7699966430664
2020-04-02,112.87000274658203
2019-01-02,112.19000244140625
2019-08-14,111.33000183105469
2018-10-30,113.0199966430664
2019-06-11,114.02999877929688
2019-05-10,114.95999908447266
2019-04-08,114.69999694824219
2018-08-27,115.08999633789062
2018-07-26,116.5999984741211
2018-09-28,117.47000122070312
2019-03-07,117.7300033569336
2019-10-30,117.2300033569336
2020-01-17,117.5199966430664
2020-06-23,116.4000015258789
2020-04-08,118.27999877929688
2020-06-26,118.4000015258789
2019-03-22,119.97000122070312
2019-01-17,119.52999877929688
2019-08-29,120.55999755859375
2018-11-14,120.55999755859375
2019-06-26,120.55999755859375
2018-09-11,121.9800033569336
2018-07-09,123.06999969482422
2018-08-10,124.0
2019-04-23,127.87999725341797
2019-09-30,129.0800018310547
2020-01-23,132.49000549316406
2019-11-08,132.38999938964844
2020-04-14,131.07000732421875
2019-11-11,131.0
2020-01-29,131.57000732421875
2020-04-17,131.52000427246094
2018-07-24,131.17999267578125
2018-09-26,131.77000427246094
2019-05-08,130.3000030517578
2019-03-05,131.4199981689453
2019-02-01,131.6999969482422
2018-12-31,132.4600067138672
2018-11-29,134.5500030517578
2019-08-12,135.77999877929688
2019-07-11,138.1999969482422
2019-09-13,138.99000549316406
2019-11-14,140.5800018310547
2020-04-20,141.8300018310547
2020-02-04,140.8800048828125
2020-04-23,139.5
2018-12-14,141.25
2019-08-27,141.25
2018-08-08,141.85000610351562
2018-10-11,137.33999633789062
2018-11-12,138.69000244140625
2019-07-26,139.50999450683594
2019-06-24,138.17999267578125
2019-05-23,142.85000610351562
2019-03-20,140.52999877929688
2019-01-15,142.3000030517578
2019-11-20,144.77999877929688
2020-02-07,147.74000549316406
2020-02-10,147.22000122070312
2020-04-29,141.5
2019-11-26,145.72999572753906
2020-02-13,144.6699981689453
2019-01-30,142.86000061035156
2018-08-23,142.25
2018-09-24,141.02000427246094
2018-11-27,141.6199951171875
2018-10-26,141.6300048828125
2019-07-09,141.33999633789062
2019-06-07,139.27999877929688
2019-05-06,138.94000244140625
2019-04-04,136.02999877929688
2019-09-11,133.3300018310547
2019-11-29,126.37999725341797
2020-05-05,127.73999786376953
2019-12-02,133.27999877929688
2020-02-19,133.02999877929688
2020-05-08,138.3800048828125
2019-05-21,136.1199951171875
2019-03-18,134.02000427246094
2018-09-07,139.22999572753906
2018-08-06,139.4600067138672
2018-10-09,130.7899932861328
2019-02-14,132.9499969482422
2018-12-12,131.0
2019-07-24,133.2100067138672
2019-09-26,136.33999633789062
2019-10-28,142.49000549316406
2019-12-05,132.16000366210938
2020-05-11,120.94999694824219
2019-07-03,123.23999786376953
2020-02-25,120.12000274658203
2020-05-14,123.29000091552734
2020-02-28,130.64999389648438
2019-08-08,133.8699951171875
2019-06-05,136.9600067138672
2018-07-20,134.0
2018-08-21,135.35000610351562
2018-10-24,140.9199981689453
2019-04-02,142.27000427246094
2019-03-01,143.1300048828125
2019-01-28,142.0500030517578
2018-12-27,144.50999450683594
2019-09-09,144.97000122070312
2020-03-02,147.27999877929688
2020-05-20,148.94000244140625
2019-12-17,152.88999938964844
2020-03-05,155.4199981689453
2019-02-12,156.6300048828125
2019-01-11,155.41000366210938
2018-12-10,154.61000061035156
2019-08-23,157.17999267578125
2018-11-08,162.0
2019-07-22,164.0
2019-06-20,160.94000244140625
2018-09-05,157.75999450683594
2019-04-17,155.1999969482422
2019-09-24,153.72000122070312
2019-12-20,154.64999389648438
2020-05-26,153.8000030517578
2019-04-30,158.4600067138672
2019-12-23,157.5
2020-03-11,154.1999969482422
2020-05-29,153.47000122070312
2019-12-26,159.8699951171875
2020-06-01,157.02999877929688
2019-05-02,155.94000244140625
2019-02-27,158.6300048828125
2018-11-23,161.33999633789062
2019-08-06,156.85000610351562
2018-07-18,155.27000427246094
2018-09-20,153.14999389648438
2018-10-22,152.22000122070312
2019-07-05,151.11000061035156
2019-06-03,148.1699981689453
2019-10-09,147.42999267578125
2019-10-11,151.66000366210938
2020-03-17,154.47000122070312
2020-06-04,152.0800018310547
2019-10-14,153.33999633789062
2020-03-20,152.2100067138672
2018-11-06,149.6999969482422
2019-06-18,146.75
2019-05-17,149.75
2019-04-15,149.9600067138672
2019-03-14,151.85000610351562
2019-01-09,145.5399932861328
2018-08-02,142.0
2018-10-05,156.32000732421875
2019-08-21,164.22999572753906
2019-10-17,159.1999969482422
2020-03-23,162.22999572753906
2020-06-10,159.17999267578125
2019-02-25,160.88999938964844
2020-01-07,158.5500030517578
2020-03-26,157.63999938964844
2019-10-23,162.3300018310547
