Dates,LNC
2018-06-20,65.05000305175781
2018-06-21,64.97000122070312
2018-06-25,65.37000274658203
2018-06-22,64.8499984741211
2018-06-26,64.23999786376953
2018-06-27,62.09000015258789
2018-06-28,62.25
2018-06-29,62.25
2018-07-02,63.0099983215332
2018-07-03,62.88999938964844
2018-07-05,63.279998779296875
2018-07-16,63.36000061035156
2018-09-18,65.3499984741211
2019-01-24,64.70999908447266
2019-09-05,63.68000030517578
2018-11-21,63.59000015258789
2020-01-13,63.540000915527344
2020-04-01,64.30999755859375
2020-06-19,64.7300033569336
2019-10-29,65.91000366210938
2020-01-16,64.81999969482422
2020-06-22,64.56999969482422
2018-10-03,65.5
2018-07-31,65.87999725341797
2019-03-12,66.0
2019-02-08,67.11000061035156
2019-01-07,67.55999755859375
2018-12-06,68.11000061035156
2019-08-19,68.0999984741211
2019-07-18,67.66000366210938
2019-05-15,65.69999694824219
2019-09-20,66.62999725341797
2019-11-01,66.80999755859375
2020-04-07,67.11000061035156
2020-06-25,67.41999816894531
2020-06-16,66.69000244140625
2019-11-04,64.66000366210938
2020-01-22,64.20999908447266
2019-11-07,65.41000366210938
2020-04-13,64.5
2019-07-01,65.12999725341797
2019-05-30,65.23999786376953
2018-08-15,65.47000122070312
2018-10-18,66.54000091552734
2019-03-27,66.13999938964844
2019-01-22,65.41999816894531
2018-12-21,65.62000274658203
2019-09-03,66.87999725341797
2018-11-19,67.01000213623047
2019-08-02,66.69999694824219
2020-01-28,65.80999755859375
2020-04-16,65.58000183105469
2019-11-13,65.8499984741211
2020-01-31,66.62000274658203
2018-12-04,65.3499984741211
2018-11-02,65.05999755859375
2019-07-16,64.87000274658203
2018-08-30,64.66000366210938
2018-10-01,64.19000244140625
2019-06-14,65.20999908447266
2019-05-13,67.23999786376953
2019-04-11,66.47000122070312
2019-02-06,67.62999725341797
2019-09-18,69.33000183105469
2020-02-03,70.13999938964844
2020-04-22,70.31999969482422
2019-11-19,68.93000030517578
2020-02-06,68.62999725341797
2019-11-22,67.75
2019-03-25,67.9000015258789
2019-02-21,67.66000366210938
2018-12-19,68.05000305175781
2018-07-12,68.05999755859375
2018-09-14,69.47000122070312
2018-08-13,69.83999633789062
2018-10-16,69.9000015258789
2019-07-31,70.58000183105469
2019-05-28,70.11000061035156
2019-04-26,68.02999877929688
2020-04-28,63.9900016784668
2019-11-25,64.19999694824219
2020-02-12,63.779998779296875
2020-05-01,64.47000122070312
2020-05-04,65.63999938964844
2019-06-12,63.79999923706055
2019-04-09,64.0
2019-03-08,62.380001068115234
2019-02-04,61.849998474121094
2018-07-27,58.52000045776367
2018-08-28,59.61000061035156
2019-01-03,57.880001068115234
2019-08-15,57.75
2018-10-31,58.900001525878906
2019-09-16,60.189998626708984
2020-02-18,61.060001373291016
2020-05-07,63.29999923706055
2018-08-17,64.4800033569336
2019-12-04,64.54000091552734
2020-02-21,65.83000183105469
2018-12-17,65.9800033569336
2019-08-30,65.08000183105469
2018-11-15,63.900001525878906
2019-07-29,65.18000030517578
2019-06-27,64.0999984741211
2019-04-24,63.65999984741211
2018-07-10,63.02000045776367
2018-09-12,62.93000030517578
2019-02-19,60.970001220703125
2019-01-18,61.20000076293945
2020-02-24,60.970001220703125
2020-05-13,62.459999084472656
2019-12-10,61.7599983215332
2020-02-27,63.04999923706055
2019-12-13,62.4900016784668
2020-05-19,62.970001220703125
2019-03-06,63.900001525878906
2018-11-30,59.5
2019-08-13,57.70000076293945
2019-07-12,56.400001525878906
2019-06-10,55.470001220703125
2019-05-09,54.4900016784668
2018-07-25,55.189998626708984
2018-09-27,54.43000030517578
2018-10-29,53.529998779296875
2019-10-16,52.560001373291016
2019-12-16,52.150001525878906
2020-03-04,51.599998474121094
2020-05-22,50.939998626708984
2019-10-01,49.34000015258789
2019-12-19,48.790000915527344
2018-09-10,50.619998931884766
2019-05-24,51.20000076293945
2018-08-09,51.0
2019-04-22,51.310001373291016
2019-03-21,51.529998779296875
2019-01-16,50.84000015258789
2019-08-28,53.72999954223633
2018-11-13,54.0099983215332
2018-10-12,53.54999923706055
2019-06-25,54.4900016784668
2020-03-10,54.959999084472656
2020-05-28,55.2400016784668
2019-10-07,55.790000915527344
2020-03-13,55.810001373291016
2019-10-10,57.29999923706055
2020-03-16,58.02000045776367
2020-06-03,59.15999984741211
2018-11-28,58.18000030517578
2018-09-25,57.81999969482422
2018-07-23,58.439998626708984
2018-08-24,59.4900016784668
2019-07-10,59.150001525878906
2019-05-07,58.11000061035156
2019-04-05,57.900001525878906
2019-03-04,58.4900016784668
2019-01-31,58.650001525878906
2019-09-12,58.93000030517578
2019-12-31,58.79999923706055
2020-03-19,58.959999084472656
2020-01-03,59.220001220703125
2020-06-09,58.31999969482422
2019-02-15,59.18000030517578
2019-01-14,60.5
2018-07-06,60.650001525878906
2018-08-07,59.91999816894531
2018-10-10,61.61000061035156
2018-12-13,62.04999923706055
2019-08-26,62.630001068115234
2019-07-25,62.54999923706055
2019-05-22,62.810001373291016
2019-03-19,63.349998474121094
2020-01-06,63.189998626708984
2020-03-25,63.0099983215332
2020-06-12,62.52000045776367
2019-10-22,62.88999938964844
2020-01-09,62.7400016784668
2020-06-15,62.70000076293945
2019-10-25,62.040000915527344
2020-03-31,60.38999938964844
2020-06-18,60.16999816894531
2019-04-03,60.939998626708984
2018-08-22,61.2599983215332
2018-10-25,61.79999923706055
2019-01-29,61.7400016784668
2018-12-28,62.720001220703125
2018-11-26,63.2599983215332
2019-08-09,62.619998931884766
2019-07-08,60.119998931884766
2019-06-06,60.470001220703125
2019-09-10,57.68000030517578
2020-01-15,57.43000030517578
2020-04-03,58.06999969482422
2019-10-31,57.97999954223633
2020-04-06,58.33000183105469
2020-06-24,58.70000076293945
2018-11-09,61.90999984741211
2019-07-23,61.119998931884766
2019-06-21,62.08000183105469
2019-05-20,62.65999984741211
2019-04-18,63.400001525878906
2018-09-06,63.47999954223633
2018-10-08,61.869998931884766
2019-02-13,62.95000076293945
2018-12-11,63.900001525878906
2019-09-25,64.91000366210938
2020-01-21,64.5
2020-04-09,66.11000061035156
2019-11-06,66.16000366210938
2020-01-24,66.19000244140625
2020-01-27,65.72000122070312
2020-04-15,66.13999938964844
2018-12-26,65.51000213623047
2019-08-07,65.12999725341797
2019-06-04,66.04000091552734
2018-09-21,66.80999755859375
2018-07-19,66.72000122070312
2018-08-20,66.05000305175781
2018-10-23,66.36000061035156
2019-05-03,67.1500015258789
2019-04-01,66.79000091552734
2019-02-28,65.37999725341797
2019-11-12,65.0999984741211
2020-01-30,65.0
2019-11-15,65.3499984741211
2020-04-21,62.08000183105469
2019-04-16,64.13999938964844
2019-03-15,63.779998779296875
2019-02-11,64.83999633789062
2019-01-10,64.0
2019-08-22,64.04000091552734
2018-11-07,64.9800033569336
2018-08-03,64.30000305175781
2018-09-04,62.31999969482422
2019-06-19,63.4900016784668
2019-09-23,61.93000030517578
2019-11-18,61.81999969482422
2020-02-05,61.7400016784668
2020-04-24,59.45000076293945
2019-03-29,60.779998779296875
2019-11-21,63.470001220703125
2020-04-27,62.9900016784668
2020-02-11,63.65999984741211
2020-04-30,62.77000045776367
2019-05-01,63.7400016784668
2019-02-26,64.12999725341797
2019-01-25,62.95000076293945
2018-12-24,63.43000030517578
2019-09-06,63.47999954223633
2018-07-17,62.439998626708984
2018-09-19,63.400001525878906
2019-08-05,62.720001220703125
2019-10-08,63.93000030517578
2019-12-11,62.93000030517578
2019-11-27,62.900001525878906
2020-02-14,62.0099983215332
2020-05-06,62.83000183105469
2019-01-08,63.0099983215332
2018-12-07,64.44999694824219
2019-08-20,65.54000091552734
2018-11-05,64.83999633789062
2019-07-19,65.70999908447266
2018-10-04,66.22000122070312
2019-06-17,65.83000183105469
2019-05-16,65.41000366210938
2018-08-01,65.0
2019-03-13,66.11000061035156
2019-12-03,66.88999938964844
2020-02-20,66.41000366210938
2019-12-06,66.80999755859375
2020-05-12,65.5999984741211
2019-12-09,66.12999725341797
2020-02-26,65.87999725341797
2020-05-15,65.45999908447266
2019-03-28,66.04000091552734
2018-09-17,66.76000213623047
2018-08-16,66.22000122070312
2018-10-19,66.63999938964844
2019-04-29,66.05000305175781
2019-01-23,66.16999816894531
2019-09-04,65.33999633789062
2018-11-20,59.81999969482422
2019-07-02,58.65999984741211
2019-05-31,56.459999084472656
2019-12-12,57.310001373291016
2020-05-18,55.400001525878906
2019-09-27,57.209999084472656
2020-03-03,56.08000183105469
2020-05-21,53.7599983215332
2019-05-14,54.47999954223633
2018-08-31,51.900001525878906
2018-07-30,51.70000076293945
2018-10-02,53.4900016784668
2019-04-12,54.290000915527344
2019-03-11,53.16999816894531
2019-02-07,53.97999954223633
2019-07-17,54.2599983215332
2019-09-19,52.2599983215332
2019-10-21,52.439998626708984
2019-12-18,51.41999816894531
2020-03-06,51.68000030517578
2019-10-03,52.75
2020-03-09,52.880001068115234
2020-05-27,52.060001373291016
2019-12-24,52.709999084472656
2020-03-12,54.810001373291016
2018-12-20,55.20000076293945
2019-08-01,57.5
2018-08-14,59.58000183105469
2018-07-13,60.08000183105469
2018-10-17,60.31999969482422
2019-05-29,61.66999816894531
2019-03-26,61.25
2019-02-22,60.83000183105469
2019-10-04,61.119998931884766
2019-11-05,60.88999938964844
2019-12-27,60.72999954223633
2020-06-02,60.900001525878906
2019-12-30,59.81999969482422
2020-03-18,60.27000045776367
2020-06-05,60.15999984741211
2019-07-15,60.90999984741211
2018-12-03,60.31999969482422
2019-06-13,57.72999954223633
2019-01-04,55.869998931884766
2018-08-29,55.560001373291016
2019-02-05,56.529998779296875
2018-11-01,55.939998626708984
2019-08-16,53.91999816894531
2019-04-10,54.349998474121094
2019-09-17,56.08000183105469
2019-10-15,58.380001068115234
2020-01-02,58.619998931884766
2020-06-08,59.029998779296875
2019-10-18,58.5099983215332
2020-03-24,59.0
2020-06-11,59.529998779296875
2020-01-08,60.880001068115234
2019-04-25,61.33000183105469
2019-07-30,61.810001373291016
2019-02-20,61.04999923706055
2018-07-11,61.59000015258789
2018-09-13,62.18000030517578
2018-10-15,61.939998626708984
2019-06-28,61.68000030517578
2018-12-18,56.47999954223633
2018-11-16,58.02000045776367
2019-10-02,59.61000061035156
2020-03-27,61.08000183105469
2020-01-10,60.36000061035156
2019-10-24,61.119998931884766
2020-03-30,60.380001068115234
2020-06-17,60.15999984741211
2020-01-14,60.779998779296875
2020-04-02,59.47999954223633
2019-01-02,58.93000030517578
2019-08-14,58.7599983215332
2018-10-30,58.029998779296875
2019-06-11,57.84000015258789
2019-05-10,57.0
2019-04-08,57.27000045776367
2018-08-27,58.16999816894531
2018-07-26,58.720001220703125
2018-09-28,58.79999923706055
2019-03-07,59.470001220703125
2019-10-30,59.04999923706055
2020-01-17,58.58000183105469
2020-06-23,56.150001525878906
2020-04-08,56.63999938964844
2020-06-26,56.7599983215332
2019-03-22,57.77000045776367
2019-01-17,57.91999816894531
2019-08-29,57.880001068115234
2018-11-14,57.709999084472656
2019-06-26,60.150001525878906
2018-09-11,59.72999954223633
2018-07-09,60.41999816894531
2018-08-10,61.0099983215332
2019-04-23,60.689998626708984
2019-09-30,60.130001068115234
2020-01-23,60.0099983215332
2019-11-08,59.45000076293945
2020-04-14,59.04999923706055
2019-11-11,59.5099983215332
2020-01-29,58.7400016784668
2020-04-17,58.66999816894531
2018-07-24,59.0099983215332
2018-09-26,59.75
2019-05-08,57.970001220703125
2019-03-05,57.47999954223633
2019-02-01,58.119998931884766
2018-12-31,59.02000045776367
2018-11-29,59.560001373291016
2019-08-12,58.97999954223633
2019-07-11,59.16999816894531
2019-09-13,59.220001220703125
2019-11-14,58.2400016784668
2020-04-20,59.20000076293945
2020-02-04,60.040000915527344
2020-04-23,58.529998779296875
2018-12-14,58.720001220703125
2019-08-27,58.33000183105469
2018-08-08,56.54999923706055
2018-10-11,54.650001525878906
2018-11-12,55.61000061035156
2019-07-26,55.06999969482422
2019-06-24,56.08000183105469
2019-05-23,54.47999954223633
2019-03-20,54.41999816894531
2019-01-15,55.68000030517578
2019-11-20,57.9900016784668
2020-02-07,59.369998931884766
2020-02-10,59.459999084472656
2020-04-29,59.709999084472656
2019-11-26,60.54999923706055
2020-02-13,60.97999954223633
2019-01-30,61.16999816894531
2018-08-23,61.11000061035156
2018-09-24,60.16999816894531
2018-11-27,60.86000061035156
2018-10-26,61.029998779296875
2019-07-09,59.77000045776367
2019-06-07,55.099998474121094
2019-05-06,52.099998474121094
2019-04-04,51.18000030517578
2019-09-11,47.72999954223633
2019-11-29,45.38999938964844
2020-05-05,48.279998779296875
2019-12-02,44.25
2020-02-19,45.0
2020-05-08,41.16999816894531
2019-05-21,38.119998931884766
2019-03-18,31.709999084472656
2018-09-07,35.5
2018-08-06,31.8700008392334
2018-10-09,23.3700008392334
2019-02-14,28.860000610351562
2018-12-12,21.670000076293945
2019-07-24,22.90999984741211
2019-09-26,19.739999771118164
2019-10-28,19.219999313354492
2019-12-05,17.059999465942383
2020-05-11,17.350000381469727
2019-07-03,22.850000381469727
2020-02-25,25.09000015258789
2020-05-14,28.770000457763672
2020-02-28,27.459999084472656
2019-08-08,27.280000686645508
2019-06-05,26.31999969482422
2018-07-20,23.850000381469727
2018-08-21,23.530000686645508
2018-10-24,23.459999084472656
2019-04-02,26.989999771118164
2019-03-01,29.420000076293945
2019-01-28,32.560001373291016
2018-12-27,34.290000915527344
2019-09-09,32.369998931884766
2020-03-02,32.220001220703125
2020-05-20,28.899999618530273
2019-12-17,27.6299991607666
2020-03-05,29.65999984741211
2019-02-12,29.010000228881836
2019-01-11,27.1299991607666
2018-12-10,29.040000915527344
2019-08-23,28.700000762939453
2018-11-08,30.209999084472656
2019-07-22,31.8700008392334
2019-06-20,33.709999084472656
2018-09-05,36.599998474121094
2019-04-17,35.470001220703125
2019-09-24,32.47999954223633
2019-12-20,32.709999084472656
2020-05-26,32.470001220703125
2019-04-30,29.90999984741211
2019-12-23,34.77000045776367
2020-03-11,36.650001525878906
2020-05-29,35.279998779296875
2019-12-26,33.04999923706055
2020-06-01,30.739999771118164
2019-05-02,32.5
2019-02-27,32.75
2018-11-23,36.400001525878906
2019-08-06,34.88999938964844
2018-07-18,35.59000015258789
2018-09-20,35.939998626708984
2018-10-22,35.0
2019-07-05,38.84000015258789
2019-06-03,40.790000915527344
2019-10-09,39.310001373291016
2019-10-11,37.93000030517578
2020-03-17,39.22999954223633
2020-06-04,38.959999084472656
2019-10-14,40.900001525878906
2020-03-20,43.5
2018-11-06,47.27000045776367
2019-06-18,50.040000915527344
2019-05-17,47.209999084472656
2019-04-15,44.119998931884766
2019-03-14,38.43000030517578
2019-01-09,40.68000030517578
2018-08-02,41.79999923706055
2018-10-05,42.459999084472656
2019-08-21,40.72999954223633
2019-10-17,40.630001068115234
2020-03-23,39.599998474121094
2020-06-10,38.52000045776367
2019-02-25,38.66999816894531
2020-01-07,36.040000915527344
2020-03-26,36.79999923706055
2019-10-23,34.650001525878906
