Dates,NKE
2018-06-20,73.97000122070312
2018-06-21,73.55000305175781
2018-06-25,73.20999908447266
2018-06-22,72.02999877929688
2018-06-26,72.3499984741211
2018-06-27,71.1500015258789
2018-06-28,71.3499984741211
2018-06-29,78.36000061035156
2018-07-02,77.0199966430664
2018-07-03,76.0999984741211
2018-07-05,76.13999938964844
2018-07-16,76.06999969482422
2018-09-18,76.3499984741211
2019-01-24,77.16000366210938
2019-09-05,76.83000183105469
2018-11-21,77.2300033569336
2020-01-13,77.13999938964844
2020-04-01,77.30000305175781
2020-06-19,77.4000015258789
2019-10-29,76.31999969482422
2020-01-16,75.80000305175781
2020-06-22,76.16000366210938
2018-10-03,76.12999725341797
2018-07-31,75.44000244140625
2019-03-12,75.05999755859375
2019-02-08,76.81999969482422
2019-01-07,76.79000091552734
2018-12-06,75.43000030517578
2019-08-19,76.16000366210938
2019-07-18,76.5
2019-05-15,77.4000015258789
2019-09-20,78.44000244140625
2019-11-01,78.43000030517578
2020-04-07,79.2699966430664
2020-06-25,80.04000091552734
2020-06-16,80.41000366210938
2019-11-04,80.29000091552734
2020-01-22,80.01000213623047
2019-11-07,79.68000030517578
2020-04-13,79.12000274658203
2019-07-01,79.80000305175781
2019-05-30,79.68000030517578
2018-08-15,80.94999694824219
2018-10-18,82.0199966430664
2019-03-27,82.27999877929688
2019-01-22,82.33999633789062
2018-12-21,82.0999984741211
2019-09-03,82.2300033569336
2018-11-19,82.4800033569336
2019-08-02,82.22000122070312
2020-01-28,81.01000213623047
2020-04-16,81.25
2019-11-13,79.0
2020-01-31,79.30000305175781
2018-12-04,79.7699966430664
2018-11-02,80.01000213623047
2019-07-16,81.22000122070312
2018-08-30,82.55000305175781
2018-10-01,82.04000091552734
2019-06-14,83.12000274658203
2019-05-13,83.05999755859375
2019-04-11,82.94000244140625
2019-02-06,83.23999786376953
2019-09-18,84.12000274658203
2020-02-03,84.93000030517578
2020-04-22,85.01000213623047
2019-11-19,84.25
2020-02-06,84.06999969482422
2019-11-22,81.94999694824219
2019-03-25,83.7300033569336
2019-02-21,84.25
2018-12-19,84.37000274658203
2018-07-12,82.5
2018-09-14,81.75
2018-08-13,80.0199966430664
2018-10-16,79.43000030517578
2019-07-31,79.08000183105469
2019-05-28,80.16000366210938
2019-04-26,74.7699966430664
2020-04-28,73.9000015258789
2019-11-25,74.91000366210938
2020-02-12,74.97000122070312
2020-05-01,75.31999969482422
2020-05-04,75.94000244140625
2019-06-12,75.0
2019-04-09,74.13999938964844
2019-03-08,74.30000305175781
2019-02-04,72.06999969482422
2018-07-27,71.94999694824219
2018-08-28,72.2300033569336
2019-01-03,70.69000244140625
2019-08-15,71.38999938964844
2018-10-31,72.80999755859375
2019-09-16,74.91999816894531
2020-02-18,74.83999633789062
2020-05-07,75.70999908447266
2018-08-17,76.05000305175781
2019-12-04,76.36000061035156
2020-02-21,76.56999969482422
2018-12-17,77.23999786376953
2019-08-30,75.52999877929688
2018-11-15,74.98999786376953
2019-07-29,74.83999633789062
2019-06-27,74.88999938964844
2019-04-24,72.88999938964844
2018-07-10,73.05999755859375
2018-09-12,71.86000061035156
2019-02-19,69.5199966430664
2019-01-18,71.80999755859375
2020-02-24,71.41000366210938
2020-05-13,72.2699966430664
2019-12-10,71.30000305175781
2020-02-27,72.30000305175781
2019-12-13,73.31999969482422
2020-05-19,73.9000015258789
2019-03-06,76.93000030517578
2018-11-30,75.41000366210938
2019-08-13,73.58999633789062
2019-07-12,72.87000274658203
2019-06-10,70.61000061035156
2019-05-09,72.55999755859375
2018-07-25,73.51000213623047
2018-09-27,72.58999633789062
2018-10-29,71.41000366210938
2019-10-16,69.45999908447266
2019-12-16,70.43000030517578
2020-03-04,68.31999969482422
2020-05-22,66.52999877929688
2019-10-01,71.25
2019-12-19,68.08000183105469
2018-09-10,68.6500015258789
2019-05-24,70.98999786376953
2018-08-09,72.56999969482422
2019-04-22,73.5199966430664
2019-03-21,72.19000244140625
2019-01-16,71.20999908447266
2019-08-28,73.12000274658203
2018-11-13,74.30000305175781
2018-10-12,76.19999694824219
2019-06-25,76.13999938964844
2020-03-10,75.45999908447266
2020-05-28,75.80000305175781
2019-10-07,75.45999908447266
2020-03-13,76.12999725341797
2019-10-10,77.58999633789062
2020-03-16,77.30999755859375
2020-06-03,79.73999786376953
2018-11-28,80.19999694824219
2018-09-25,80.22000122070312
2018-07-23,79.55000305175781
2018-08-24,80.43000030517578
2019-07-10,79.73999786376953
2019-05-07,79.83999633789062
2019-04-05,80.05999755859375
2019-03-04,80.70999908447266
2019-01-31,81.12999725341797
2019-09-12,80.83000183105469
2019-12-31,81.93000030517578
2020-03-19,81.63999938964844
2020-01-03,81.70999908447266
2020-06-09,81.94000244140625
2019-02-15,82.87000274658203
2019-01-14,83.62000274658203
2018-07-06,84.76000213623047
2018-08-07,83.69999694824219
2018-10-10,85.0999984741211
2018-12-13,84.45999908447266
2019-08-26,84.3499984741211
2019-07-25,83.3499984741211
2019-05-22,84.02999877929688
2019-03-19,84.95999908447266
2020-01-06,85.19999694824219
2020-03-25,85.05999755859375
2020-06-12,85.68000030517578
2019-10-22,86.23999786376953
2020-01-09,85.11000061035156
2020-06-15,85.44000244140625
2019-10-25,85.04000091552734
2020-03-31,84.66000366210938
2020-06-18,84.0199966430664
2019-04-03,85.05000305175781
2018-08-22,85.0199966430664
2018-10-25,85.5999984741211
2019-01-29,85.69999694824219
2018-12-28,85.95999908447266
2018-11-26,87.0
2019-08-09,87.29000091552734
2019-07-08,86.08999633789062
2019-06-06,86.83000183105469
2019-09-10,82.1500015258789
2020-01-15,80.88999938964844
2020-04-03,82.91000366210938
2019-10-31,82.04000091552734
2020-04-06,83.69999694824219
2020-06-24,83.86000061035156
2018-11-09,84.69999694824219
2019-07-23,84.16000366210938
2019-06-21,84.25
2019-05-20,84.36000061035156
2019-04-18,85.05000305175781
2018-09-06,84.56999969482422
2018-10-08,83.97000122070312
2019-02-13,84.55999755859375
2018-12-11,84.27999877929688
2019-09-25,85.29000091552734
2020-01-21,86.44000244140625
2020-04-09,87.0
2019-11-06,87.44999694824219
2020-01-24,88.69999694824219
2020-01-27,87.30000305175781
2020-04-15,87.01000213623047
2018-12-26,87.43000030517578
2019-08-07,87.48999786376953
2019-06-04,87.33000183105469
2018-09-21,88.12999725341797
2018-07-19,87.26000213623047
2018-08-20,85.87000274658203
2018-10-23,84.98999786376953
2019-05-03,85.69999694824219
2019-04-01,82.86000061035156
2019-02-28,81.83000183105469
2019-11-12,82.13999938964844
2020-01-30,81.54000091552734
2019-11-15,82.19000244140625
2020-04-21,81.31999969482422
2019-04-16,82.05999755859375
2019-03-15,82.94000244140625
2019-02-11,84.19999694824219
2019-01-10,83.5
2019-08-22,82.73999786376953
2018-11-07,82.51000213623047
2018-08-03,82.76000213623047
2018-09-04,81.98999786376953
2019-06-19,82.08999633789062
2019-09-23,81.12999725341797
2019-11-18,77.69999694824219
2020-02-05,78.61000061035156
2020-04-24,77.06999969482422
2019-03-29,77.08000183105469
2019-11-21,78.77999877929688
2020-04-27,81.93000030517578
2020-02-11,82.08000183105469
2020-04-30,82.80999755859375
2019-05-01,82.44999694824219
2019-02-26,83.12999725341797
2019-01-25,82.5199966430664
2018-12-24,83.05000305175781
2019-09-06,83.04000091552734
2018-07-17,82.01000213623047
2018-09-19,82.5
2019-08-05,83.13999938964844
2019-10-08,84.41999816894531
2019-12-11,84.5999984741211
2019-11-27,84.37000274658203
2020-02-14,82.16000366210938
2020-05-06,82.44000244140625
2019-01-08,82.93000030517578
2018-12-07,82.66999816894531
2019-08-20,84.9000015258789
2018-11-05,84.22000122070312
2019-07-19,85.12000274658203
2018-10-04,85.41999816894531
2019-06-17,85.97000122070312
2019-05-16,87.81999969482422
2018-08-01,87.38999938964844
2019-03-13,87.4000015258789
2019-12-03,88.01000213623047
2020-02-20,89.05999755859375
2019-12-06,88.56999969482422
2020-05-12,87.44000244140625
2019-12-09,86.76000213623047
2020-02-26,86.4800033569336
2020-05-15,85.83000183105469
2019-03-28,86.2300033569336
2018-09-17,86.30999755859375
2018-08-16,86.58999633789062
2018-10-19,86.7699966430664
2019-04-29,87.18000030517578
2019-01-23,86.36000061035156
2019-09-04,85.55000305175781
2018-11-20,82.69999694824219
2019-07-02,80.79000091552734
2019-05-31,78.19000244140625
2019-12-12,79.48999786376953
2020-05-18,80.08999633789062
2019-09-27,81.61000061035156
2020-03-03,81.31999969482422
2020-05-21,81.18000030517578
2019-05-14,80.8499984741211
2018-08-31,80.51000213623047
2018-07-30,79.44000244140625
2018-10-02,79.25
2019-04-12,80.83000183105469
2019-03-11,79.44999694824219
2019-02-07,81.62999725341797
2019-07-17,82.5
2019-09-19,80.02999877929688
2019-10-21,80.73999786376953
2019-12-18,82.0
2020-03-06,81.72000122070312
2019-10-03,84.16999816894531
2020-03-09,84.41000366210938
2020-05-27,83.62000274658203
2019-12-24,85.5
2020-03-12,87.27999877929688
2018-12-20,88.0199966430664
2019-08-01,88.41999816894531
2018-08-14,86.29000091552734
2018-07-13,85.87000274658203
2018-10-17,86.22000122070312
2019-05-29,87.30000305175781
2019-03-26,86.66999816894531
2019-02-22,86.47000122070312
2019-10-04,87.20999908447266
2019-11-05,87.51000213623047
2019-12-27,86.66999816894531
2020-06-02,86.80000305175781
2019-12-30,86.76000213623047
2020-03-18,90.1500015258789
2020-06-05,90.25
2019-07-15,91.5999984741211
2018-12-03,92.5
2019-06-13,92.05999755859375
2019-01-04,90.56999969482422
2018-08-29,90.3499984741211
2019-02-05,91.93000030517578
2018-11-01,92.4000015258789
2019-08-16,90.41000366210938
2019-04-10,91.81999969482422
2019-09-17,92.72000122070312
2019-10-15,93.55999755859375
2020-01-02,94.05000305175781
2020-06-08,94.12000274658203
2019-10-18,94.06999969482422
2020-03-24,94.97000122070312
2020-06-11,94.80000305175781
2020-01-08,95.41999816894531
2019-04-25,95.5199966430664
2019-07-30,92.12000274658203
2019-02-20,90.98999786376953
2018-07-11,90.75
2018-09-13,90.16999816894531
2018-10-15,89.12999725341797
2019-06-28,89.3499984741211
2018-12-18,88.94000244140625
2018-11-16,89.0
2019-10-02,89.31999969482422
2020-03-27,89.54000091552734
2020-01-10,88.73999786376953
2019-10-24,89.7699966430664
2020-03-30,89.29000091552734
2020-06-17,89.37000274658203
2020-01-14,89.48999786376953
2020-04-02,89.56999969482422
2019-01-02,90.72000122070312
2019-08-14,91.95999908447266
2018-10-30,92.91000366210938
2019-06-11,93.05999755859375
2019-05-10,92.7699966430664
2019-04-08,92.06999969482422
2018-08-27,91.93000030517578
2018-07-26,92.73999786376953
2018-09-28,93.0199966430664
2019-03-07,93.5
2019-10-30,93.38999938964844
2020-01-17,92.9800033569336
2020-06-23,91.30999755859375
2020-04-08,92.7300033569336
2020-06-26,94.68000030517578
2019-03-22,96.37999725341797
2019-01-17,96.16000366210938
2019-08-29,96.62999725341797
2018-11-14,96.6500015258789
2019-06-26,96.9000015258789
2018-09-11,96.91000366210938
2018-07-09,98.05999755859375
2018-08-10,99.05000305175781
2019-04-23,99.58000183105469
2019-09-30,99.62999725341797
2020-01-23,98.8499984741211
2019-11-08,99.55000305175781
2020-04-14,99.76000213623047
2019-11-11,100.11000061035156
2020-01-29,100.98999786376953
2020-04-17,100.45999908447266
2018-07-24,100.51000213623047
2018-09-26,101.0199966430664
2019-05-08,100.30999755859375
2019-03-05,100.87000274658203
2019-02-01,100.80999755859375
2018-12-31,100.8499984741211
2018-11-29,101.38999938964844
2019-08-12,100.76000213623047
2019-07-11,100.81999969482422
2019-09-13,102.3499984741211
2019-11-14,102.4800033569336
2020-04-20,102.8499984741211
2020-02-04,103.33999633789062
2020-04-23,103.80999755859375
2018-12-14,104.41999816894531
2019-08-27,102.62000274658203
2018-08-08,101.66000366210938
2018-10-11,98.01000213623047
2018-11-12,99.5199966430664
2019-07-26,99.16999816894531
2019-06-24,97.37000274658203
2019-05-23,95.91999816894531
2019-03-20,98.56999969482422
2019-01-15,101.26000213623047
2019-11-20,99.52999877929688
2020-02-07,100.16000366210938
2020-02-10,98.97000122070312
2020-04-29,99.0
2019-11-26,99.44000244140625
2020-02-13,100.44000244140625
2019-01-30,101.68000030517578
2018-08-23,102.44999694824219
2018-09-24,101.61000061035156
2018-11-27,102.43000030517578
2018-10-26,100.55000305175781
2019-07-09,99.62999725341797
2019-06-07,95.25
2019-05-06,92.62000274658203
2019-04-04,91.98999786376953
2019-09-11,88.5
2019-11-29,85.1500015258789
2020-05-05,87.91000366210938
2019-12-02,90.56999969482422
2020-02-19,90.83999633789062
2020-05-08,89.94000244140625
2019-05-21,85.87999725341797
2019-03-18,80.91999816894531
2018-09-07,82.87999725341797
2018-08-06,82.06999969482422
2018-10-09,73.0
2019-02-14,71.76000213623047
2018-12-12,63.369998931884766
2019-07-24,62.400001525878906
2019-09-26,60.0
2019-10-28,64.1500015258789
2019-12-05,67.19999694824219
2020-05-11,60.58000183105469
2019-07-03,64.0
2020-02-25,76.19999694824219
2020-05-14,80.01000213623047
2020-02-28,79.51000213623047
2019-08-08,81.5
2019-06-05,82.4000015258789
2018-07-20,78.52999877929688
2018-08-21,77.16000366210938
2018-10-24,77.91000366210938
2019-04-02,81.20999908447266
2019-03-01,84.02999877929688
2019-01-28,83.61000061035156
2018-12-27,85.16000366210938
2019-09-09,84.13999938964844
2020-03-02,85.4800033569336
2020-05-20,83.70999908447266
2019-12-17,84.55000305175781
2020-03-05,88.36000061035156
2019-02-12,87.5199966430664
2019-01-11,85.08999633789062
2018-12-10,86.41999816894531
2019-08-23,87.26000213623047
2018-11-08,87.6500015258789
2019-07-22,87.30999755859375
2019-06-20,88.62999725341797
2018-09-05,87.83000183105469
2019-04-17,86.51000213623047
2019-09-24,84.80999755859375
2019-12-20,84.30999755859375
2020-05-26,86.02999877929688
2019-04-30,87.43000030517578
2019-12-23,88.37999725341797
2020-03-11,89.58999633789062
2020-05-29,89.13999938964844
2019-12-26,88.1500015258789
2020-06-01,85.19999694824219
2019-05-02,84.11000061035156
2019-02-27,84.87999725341797
2018-11-23,89.87999725341797
2019-08-06,90.81999969482422
2018-07-18,92.69999694824219
2018-09-20,92.37000274658203
2018-10-22,93.3499984741211
2019-07-05,95.27999877929688
2019-06-03,97.62000274658203
2019-10-09,98.25
2019-10-11,96.93000030517578
2020-03-17,97.88999938964844
2020-06-04,98.81999969482422
2019-10-14,101.12000274658203
2020-03-20,100.47000122070312
2018-11-06,102.12999725341797
2019-06-18,102.70999908447266
2019-05-17,102.43000030517578
2019-04-15,101.70999908447266
2019-03-14,94.87999725341797
2019-01-09,94.73999786376953
2018-08-02,93.44000244140625
2018-10-05,97.72000122070312
2019-08-21,98.88999938964844
2019-10-17,97.8499984741211
2020-03-23,95.77999877929688
2020-06-10,96.0199966430664
2019-02-25,100.70999908447266
2020-01-07,98.08999633789062
2020-03-26,98.80000305175781
2019-10-23,93.56999969482422
