Dates,PGR
2018-06-20,62.34000015258789
2018-06-21,61.529998779296875
2018-06-25,61.38999938964844
2018-06-22,61.13999938964844
2018-06-26,60.47999954223633
2018-06-27,60.150001525878906
2018-06-28,59.869998931884766
2018-06-29,59.90999984741211
2018-07-02,59.7599983215332
2018-07-03,60.189998626708984
2018-07-05,59.77000045776367
2018-07-16,59.61000061035156
2018-09-18,59.7400016784668
2019-01-24,60.290000915527344
2019-09-05,59.70000076293945
2018-11-21,59.66999816894531
2020-01-13,58.7599983215332
2020-04-01,58.88999938964844
2020-06-19,60.22999954223633
2019-10-29,60.5
2020-01-16,60.130001068115234
2020-06-22,60.04999923706055
2018-10-03,59.90999984741211
2018-07-31,59.83000183105469
2019-03-12,59.68000030517578
2019-02-08,60.529998779296875
2019-01-07,60.95000076293945
2018-12-06,60.16999816894531
2019-08-19,60.06999969482422
2019-07-18,60.630001068115234
2019-05-15,61.779998779296875
2019-09-20,61.72999954223633
2019-11-01,61.709999084472656
2020-04-07,62.2599983215332
2020-06-25,62.02000045776367
2020-06-16,62.900001525878906
2019-11-04,62.650001525878906
2020-01-22,62.95000076293945
2019-11-07,62.54999923706055
2020-04-13,64.19000244140625
2019-07-01,65.31999969482422
2019-05-30,66.41999816894531
2018-08-15,67.0199966430664
2018-10-18,67.62999725341797
2019-03-27,67.33000183105469
2019-01-22,66.97000122070312
2018-12-21,66.9800033569336
2019-09-03,67.36000061035156
2018-11-19,67.43000030517578
2019-08-02,67.87999725341797
2020-01-28,67.70999908447266
2020-04-16,67.58999633789062
2019-11-13,68.41000366210938
2020-01-31,68.94999694824219
2018-12-04,68.91999816894531
2018-11-02,69.01000213623047
2019-07-16,68.76000213623047
2018-08-30,68.27999877929688
2018-10-01,68.62999725341797
2019-06-14,68.8499984741211
2019-05-13,68.97000122070312
2019-04-11,68.68000030517578
2019-02-06,69.7300033569336
2019-09-18,70.61000061035156
2020-02-03,70.81999969482422
2020-04-22,71.2300033569336
2019-11-19,70.86000061035156
2020-02-06,71.23999786376953
2019-11-22,71.61000061035156
2019-03-25,71.26000213623047
2019-02-21,71.08000183105469
2018-12-19,71.7699966430664
2018-07-12,71.08999633789062
2018-09-14,71.51000213623047
2018-08-13,71.30000305175781
2018-10-16,71.20999908447266
2019-07-31,71.29000091552734
2019-05-28,72.0199966430664
2019-04-26,71.0
2020-04-28,68.68000030517578
2019-11-25,67.91000366210938
2020-02-12,67.2300033569336
2020-05-01,70.33999633789062
2020-05-04,70.87000274658203
2019-06-12,72.72000122070312
2019-04-09,71.29000091552734
2019-03-08,71.18000030517578
2019-02-04,70.0
2018-07-27,69.80000305175781
2018-08-28,69.62000274658203
2019-01-03,68.76000213623047
2019-08-15,69.94999694824219
2018-10-31,70.02999877929688
2019-09-16,70.58999633789062
2020-02-18,69.55000305175781
2020-05-07,70.08999633789062
2018-08-17,69.94999694824219
2019-12-04,70.13999938964844
2020-02-21,73.69000244140625
2018-12-17,73.61000061035156
2019-08-30,73.6500015258789
2018-11-15,73.44000244140625
2019-07-29,72.27999877929688
2019-06-27,69.5
2019-04-24,66.30999755859375
2018-07-10,66.83999633789062
2018-09-12,66.72000122070312
2019-02-19,65.12000274658203
2019-01-18,64.69000244140625
2020-02-24,63.459999084472656
2020-05-13,63.68000030517578
2019-12-10,63.439998626708984
2020-02-27,64.25
2019-12-13,65.52999877929688
2020-05-19,66.41000366210938
2019-03-06,67.55999755859375
2018-11-30,66.87999725341797
2019-08-13,64.93000030517578
2019-07-12,65.38999938964844
2019-06-10,64.12999725341797
2019-05-09,65.30000305175781
2018-07-25,65.16000366210938
2018-09-27,64.30999755859375
2018-10-29,62.84000015258789
2019-10-16,62.099998474121094
2019-12-16,61.91999816894531
2020-03-04,62.88999938964844
2020-05-22,60.779998779296875
2019-10-01,61.459999084472656
2019-12-19,59.2400016784668
2018-09-10,59.38999938964844
2019-05-24,60.209999084472656
2018-08-09,60.790000915527344
2019-04-22,60.34000015258789
2019-03-21,59.7400016784668
2019-01-16,59.5099983215332
2019-08-28,60.040000915527344
2018-11-13,60.619998931884766
2018-10-12,61.380001068115234
2019-06-25,62.08000183105469
2020-03-10,61.9900016784668
2020-05-28,61.810001373291016
2019-10-07,61.959999084472656
2020-03-13,62.20000076293945
2019-10-10,62.650001525878906
2020-03-16,63.310001373291016
2020-06-03,64.62000274658203
2018-11-28,64.51000213623047
2018-09-25,65.22000122070312
2018-07-23,65.26000213623047
2018-08-24,65.81999969482422
2019-07-10,65.27999877929688
2019-05-07,65.86000061035156
2019-04-05,66.95999908447266
2019-03-04,67.36000061035156
2019-01-31,65.86000061035156
2019-09-12,66.04000091552734
2019-12-31,66.75
2020-03-19,67.66000366210938
2020-01-03,67.87999725341797
2020-06-09,68.37000274658203
2019-02-15,69.22000122070312
2019-01-14,70.0199966430664
2018-07-06,71.0
2018-08-07,71.08000183105469
2018-10-10,71.7699966430664
2018-12-13,72.05000305175781
2019-08-26,72.4800033569336
2019-07-25,72.69000244140625
2019-05-22,72.51000213623047
2019-03-19,72.93000030517578
2020-01-06,72.94999694824219
2020-03-25,72.9800033569336
2020-06-12,73.41999816894531
2019-10-22,73.77999877929688
2020-01-09,73.69000244140625
2020-06-15,72.97000122070312
2019-10-25,72.81999969482422
2020-03-31,72.55000305175781
2020-06-18,72.43000030517578
2019-04-03,72.93000030517578
2018-08-22,73.7300033569336
2018-10-25,73.30000305175781
2019-01-29,73.01000213623047
2018-12-28,73.66000366210938
2018-11-26,73.69000244140625
2019-08-09,73.44999694824219
2019-07-08,72.7699966430664
2019-06-06,73.30000305175781
2019-09-10,73.41999816894531
2020-01-15,73.0999984741211
2020-04-03,73.19999694824219
2019-10-31,73.37999725341797
2020-04-06,73.05000305175781
2020-06-24,72.91000366210938
2018-11-09,73.05000305175781
2019-07-23,72.91999816894531
2019-06-21,73.12999725341797
2019-05-20,73.12000274658203
2019-04-18,73.05999755859375
2018-09-06,72.54000091552734
2018-10-08,71.97000122070312
2019-02-13,72.1500015258789
2018-12-11,72.4800033569336
2019-09-25,72.6500015258789
2020-01-21,72.98999786376953
2020-04-09,77.30000305175781
2019-11-06,77.33999633789062
2020-01-24,76.47000122070312
2020-01-27,74.83000183105469
2020-04-15,75.83000183105469
2018-12-26,75.80000305175781
2019-08-07,75.8499984741211
2019-06-04,76.19999694824219
2018-09-21,77.30000305175781
2018-07-19,78.20999908447266
2018-08-20,78.58000183105469
2018-10-23,77.19000244140625
2019-05-03,76.0
2019-04-01,74.54000091552734
2019-02-28,74.0999984741211
2019-11-12,73.83999633789062
2020-01-30,73.2300033569336
2019-11-15,73.58999633789062
2020-04-21,72.62999725341797
2019-04-16,74.56999969482422
2019-03-15,77.77999877929688
2019-02-11,78.44999694824219
2019-01-10,78.45999908447266
2019-08-22,78.31999969482422
2018-11-07,80.3499984741211
2018-08-03,80.52999877929688
2018-09-04,80.08000183105469
2019-06-19,80.62999725341797
2019-09-23,81.0
2019-11-18,80.0
2020-02-05,80.41999816894531
2020-04-24,80.05999755859375
2019-03-29,80.05999755859375
2019-11-21,81.8499984741211
2020-04-27,83.58000183105469
2020-02-11,83.51000213623047
2020-04-30,84.30000305175781
2019-05-01,83.5999984741211
2019-02-26,83.55999755859375
2019-01-25,83.0
2018-12-24,82.0
2019-09-06,82.16999816894531
2018-07-17,82.33000183105469
2018-09-19,81.83000183105469
2019-08-05,81.9800033569336
2019-10-08,82.37000274658203
2019-12-11,82.4000015258789
2019-11-27,80.98999786376953
2020-02-14,80.56999969482422
2020-05-06,80.4000015258789
2019-01-08,79.83999633789062
2018-12-07,80.4800033569336
2019-08-20,81.79000091552734
2018-11-05,83.23999786376953
2019-07-19,83.91999816894531
2018-10-04,84.19999694824219
2019-06-17,84.1500015258789
2019-05-16,83.91000366210938
2018-08-01,84.08999633789062
2019-03-13,83.86000061035156
2019-12-03,84.41000366210938
2020-02-20,84.95999908447266
2019-12-06,84.4000015258789
2020-05-12,82.22000122070312
2019-12-09,81.19000244140625
2020-02-26,81.3499984741211
2020-05-15,81.66999816894531
2019-03-28,80.93000030517578
2018-09-17,81.0999984741211
2018-08-16,81.69000244140625
2018-10-19,81.73999786376953
2019-04-29,82.4000015258789
2019-01-23,81.4000015258789
2019-09-04,81.7699966430664
2018-11-20,81.23999786376953
2019-07-02,80.69999694824219
2019-05-31,79.2699966430664
2019-12-12,79.56999969482422
2020-05-18,79.20999908447266
2019-09-27,80.05000305175781
2020-03-03,81.11000061035156
2020-05-21,80.80999755859375
2019-05-14,80.0199966430664
2018-08-31,79.3499984741211
2018-07-30,77.2699966430664
2018-10-02,78.06999969482422
2019-04-12,78.7300033569336
2019-03-11,77.75
2019-02-07,77.66999816894531
2019-07-17,78.1500015258789
2019-09-19,77.97000122070312
2019-10-21,75.9000015258789
2019-12-18,76.47000122070312
2020-03-06,75.23999786376953
2019-10-03,76.08000183105469
2020-03-09,76.80000305175781
2020-05-27,76.20999908447266
2019-12-24,76.41999816894531
2020-03-12,77.5999984741211
2018-12-20,77.86000061035156
2019-08-01,77.9800033569336
2018-08-14,76.76000213623047
2018-07-13,76.45999908447266
2018-10-17,77.48999786376953
2019-05-29,73.91000366210938
2019-03-26,73.83000183105469
2019-02-22,74.20999908447266
2019-10-04,75.20999908447266
2019-11-05,76.19999694824219
2019-12-27,76.61000061035156
2020-06-02,76.62000274658203
2019-12-30,77.31999969482422
2020-03-18,77.11000061035156
2020-06-05,77.23999786376953
2019-07-15,77.45999908447266
2018-12-03,77.73999786376953
2019-06-13,77.83000183105469
2019-01-04,75.93000030517578
2018-08-29,75.55000305175781
2019-02-05,77.05000305175781
2018-11-01,76.79000091552734
2019-08-16,75.51000213623047
2019-04-10,75.18000030517578
2019-09-17,75.72000122070312
2019-10-15,76.08999633789062
2020-01-02,75.94000244140625
2020-06-08,75.97000122070312
2019-10-18,73.47000122070312
2020-03-24,73.8499984741211
2020-06-11,71.63999938964844
2020-01-08,70.54000091552734
2019-04-25,70.12000274658203
2019-07-30,69.26000213623047
2019-02-20,70.08000183105469
2018-07-11,69.76000213623047
2018-09-13,69.62000274658203
2018-10-15,69.91000366210938
2019-06-28,69.72000122070312
2018-12-18,69.75
2018-11-16,70.20999908447266
2019-10-02,70.33000183105469
2020-03-27,69.6500015258789
2020-01-10,71.11000061035156
2019-10-24,72.77999877929688
2020-03-30,74.04000091552734
2020-06-17,73.7699966430664
2020-01-14,74.47000122070312
2020-04-02,73.38999938964844
2019-01-02,73.01000213623047
2019-08-14,73.36000061035156
2018-10-30,72.47000122070312
2019-06-11,72.02999877929688
2019-05-10,71.52999877929688
2019-04-08,70.81999969482422
2018-08-27,71.0
2018-07-26,71.73999786376953
2018-09-28,73.05999755859375
2019-03-07,73.56999969482422
2019-10-30,73.4000015258789
2020-01-17,73.20999908447266
2020-06-23,71.36000061035156
2020-04-08,72.02999877929688
2020-06-26,72.5199966430664
2019-03-22,73.1500015258789
2019-01-17,73.5199966430664
2019-08-29,73.7699966430664
2018-11-14,71.19000244140625
2019-06-26,73.08000183105469
2018-09-11,73.41000366210938
2018-07-09,71.68000030517578
2018-08-10,72.26000213623047
2019-04-23,72.47000122070312
2019-09-30,71.55000305175781
2020-01-23,73.55999755859375
2019-11-08,71.91000366210938
2020-04-14,72.0199966430664
2019-11-11,71.86000061035156
2020-01-29,72.41999816894531
2020-04-17,72.3499984741211
2018-07-24,72.70999908447266
2018-09-26,74.3499984741211
2019-05-08,74.77999877929688
2019-03-05,75.72000122070312
2019-02-01,73.12000274658203
2018-12-31,73.95999908447266
2018-11-29,73.94000244140625
2019-08-12,74.12999725341797
2019-07-11,74.93000030517578
2019-09-13,75.0
2019-11-14,75.97000122070312
2020-04-20,75.97000122070312
2020-02-04,76.98999786376953
2020-04-23,76.72000122070312
2018-12-14,77.16999816894531
2019-08-27,76.37000274658203
2018-08-08,76.86000061035156
2018-10-11,76.44000244140625
2018-11-12,76.7300033569336
2019-07-26,81.23999786376953
2019-06-24,81.87000274658203
2019-05-23,82.29000091552734
2019-03-20,82.06999969482422
2019-01-15,81.62999725341797
2019-11-20,83.0
2020-02-07,83.7699966430664
2020-02-10,83.66000366210938
2020-04-29,83.75
2019-11-26,84.05999755859375
2020-02-13,83.83000183105469
2019-01-30,83.94999694824219
2018-08-23,84.08999633789062
2018-09-24,84.19999694824219
2018-11-27,83.30000305175781
2018-10-26,81.61000061035156
2019-07-09,81.72000122070312
2019-06-07,81.25
2019-05-06,81.02999877929688
2019-04-04,81.52999877929688
2019-09-11,79.91000366210938
2019-11-29,75.93000030517578
2020-05-05,78.91000366210938
2019-12-02,79.97000122070312
2020-02-19,81.19999694824219
2020-05-08,80.97000122070312
2019-05-21,80.9800033569336
2019-03-18,77.4800033569336
2018-09-07,78.0
2018-08-06,75.66000366210938
2018-10-09,73.3499984741211
2019-02-14,78.13999938964844
2018-12-12,75.05000305175781
2019-07-24,78.63999938964844
2019-09-26,74.69000244140625
2019-10-28,71.75
2019-12-05,71.87000274658203
2020-05-11,68.7300033569336
2019-07-03,71.88999938964844
2020-02-25,72.77999877929688
2020-05-14,76.5999984741211
2020-02-28,74.73999786376953
2019-08-08,76.83000183105469
2019-06-05,75.80000305175781
2018-07-20,73.0999984741211
2018-08-21,77.54000091552734
2018-10-24,76.75
2019-04-02,78.43000030517578
2019-03-01,78.5999984741211
2019-01-28,78.55000305175781
2018-12-27,80.76000213623047
2019-09-09,80.0
2020-03-02,81.44999694824219
2020-05-20,80.08000183105469
2019-12-17,79.83999633789062
2020-03-05,82.91000366210938
2019-02-12,82.19999694824219
2019-01-11,82.5199966430664
2018-12-10,82.83999633789062
2019-08-23,82.7300033569336
2018-11-08,82.97000122070312
2019-07-22,83.30000305175781
2019-06-20,83.83000183105469
2018-09-05,81.76000213623047
2019-04-17,79.37999725341797
2019-09-24,77.16000366210938
2019-12-20,76.06999969482422
2020-05-26,78.58999633789062
2019-04-30,78.80000305175781
2019-12-23,77.5
2020-03-11,75.93000030517578
2020-05-29,74.04000091552734
2019-12-26,73.5199966430664
2020-06-01,73.51000213623047
2019-05-02,73.8499984741211
2019-02-27,76.44000244140625
2018-11-23,77.83000183105469
2019-08-06,77.86000061035156
2018-07-18,76.75
2018-09-20,75.45999908447266
2018-10-22,75.73999786376953
2019-07-05,76.36000061035156
2019-06-03,77.31999969482422
2019-10-09,77.45999908447266
2019-10-11,77.87999725341797
2020-03-17,78.87999725341797
2020-06-04,79.27999877929688
2019-10-14,79.83000183105469
2020-03-20,78.97000122070312
2018-11-06,82.69999694824219
2019-06-18,81.69000244140625
2019-05-17,81.55999755859375
2019-04-15,81.83000183105469
2019-03-14,79.18000030517578
2019-01-09,78.2699966430664
2018-08-02,79.51000213623047
2018-10-05,81.5999984741211
2019-08-21,81.26000213623047
2019-10-17,81.6500015258789
2020-03-23,83.16000366210938
2020-06-10,81.72000122070312
2019-02-25,81.93000030517578
2020-01-07,79.68000030517578
2020-03-26,79.97000122070312
2019-10-23,80.29000091552734
