Dates,PHM
2018-06-20,28.760000228881836
2018-06-21,29.100000381469727
2018-06-25,28.559999465942383
2018-06-22,28.020000457763672
2018-06-26,28.360000610351562
2018-06-27,28.09000015258789
2018-06-28,27.770000457763672
2018-06-29,28.610000610351562
2018-07-02,28.459999084472656
2018-07-03,28.780000686645508
2018-07-05,28.709999084472656
2018-07-16,28.979999542236328
2018-09-18,29.290000915527344
2019-01-24,29.3700008392334
2019-09-05,29.200000762939453
2018-11-21,29.059999465942383
2020-01-13,29.3700008392334
2020-04-01,29.3700008392334
2020-06-19,30.1200008392334
2019-10-29,30.280000686645508
2020-01-16,30.790000915527344
2020-06-22,30.850000381469727
2018-10-03,30.600000381469727
2018-07-31,29.969999313354492
2019-03-12,28.479999542236328
2019-02-08,27.549999237060547
2019-01-07,27.709999084472656
2018-12-06,27.989999771118164
2019-08-19,28.059999465942383
2019-07-18,28.260000228881836
2019-05-15,28.299999237060547
2019-09-20,28.43000030517578
2019-11-01,28.110000610351562
2020-04-07,28.649999618530273
2020-06-25,29.139999389648438
2020-06-16,29.25
2019-11-04,28.489999771118164
2020-01-22,27.399999618530273
2019-11-07,27.610000610351562
2020-04-13,27.3700008392334
2019-07-01,27.809999465942383
2019-05-30,27.889999389648438
2018-08-15,28.1200008392334
2018-10-18,28.719999313354492
2019-03-27,29.170000076293945
2019-01-22,28.600000381469727
2018-12-21,28.5
2019-09-03,28.440000534057617
2018-11-19,28.280000686645508
2019-08-02,27.920000076293945
2020-01-28,27.81999969482422
2020-04-16,27.719999313354492
2019-11-13,27.770000457763672
2020-01-31,27.899999618530273
2018-12-04,27.90999984741211
2018-11-02,26.889999389648438
2019-07-16,26.65999984741211
2018-08-30,26.709999084472656
2018-10-01,26.959999084472656
2019-06-14,26.219999313354492
2019-05-13,26.31999969482422
2019-04-11,26.600000381469727
2019-02-06,26.649999618530273
2019-09-18,26.670000076293945
2020-02-03,25.969999313354492
2020-04-22,25.559999465942383
2019-11-19,25.670000076293945
2020-02-06,25.739999771118164
2019-11-22,25.170000076293945
2019-03-25,24.770000457763672
2019-02-21,24.670000076293945
2018-12-19,24.489999771118164
2018-07-12,24.40999984741211
2018-09-14,23.920000076293945
2018-08-13,23.459999084472656
2018-10-16,23.18000030517578
2019-07-31,23.75
2019-05-28,23.610000610351562
2019-04-26,23.540000915527344
2020-04-28,23.25
2019-11-25,22.670000076293945
2020-02-12,22.75
2020-05-01,22.889999389648438
2020-05-04,22.530000686645508
2019-06-12,22.219999313354492
2019-04-09,21.440000534057617
2019-03-08,20.8799991607666
2019-02-04,20.639999389648438
2018-07-27,22.100000381469727
2018-08-28,22.610000610351562
2019-01-03,22.440000534057617
2019-08-15,23.149999618530273
2018-10-31,23.06999969482422
2019-09-16,24.3799991607666
2020-02-18,24.229999542236328
2020-05-07,23.8799991607666
2018-08-17,24.18000030517578
2019-12-04,24.40999984741211
2020-02-21,24.510000228881836
2018-12-17,23.5
2019-08-30,24.18000030517578
2018-11-15,23.59000015258789
2019-07-29,23.90999984741211
2019-06-27,24.229999542236328
2019-04-24,23.209999084472656
2018-07-10,23.75
2018-09-12,24.610000610351562
2019-02-19,24.93000030517578
2019-01-18,25.170000076293945
2020-02-24,25.56999969482422
2020-05-13,25.81999969482422
2019-12-10,25.90999984741211
2020-02-27,25.440000534057617
2019-12-13,26.579999923706055
2020-05-19,26.3799991607666
2019-03-06,25.75
2018-11-30,25.459999084472656
2019-08-13,25.1200008392334
2019-07-12,26.229999542236328
2019-06-10,25.420000076293945
2019-05-09,25.610000610351562
2018-07-25,25.6299991607666
2018-09-27,25.739999771118164
2018-10-29,25.520000457763672
2019-10-16,25.139999389648438
2019-12-16,25.75
2020-03-04,25.75
2020-05-22,25.59000015258789
2019-10-01,25.06999969482422
2019-12-19,24.450000762939453
2018-09-10,24.549999237060547
2019-05-24,25.1299991607666
2018-08-09,25.639999389648438
2019-04-22,25.200000762939453
2019-03-21,25.440000534057617
2019-01-16,25.639999389648438
2019-08-28,26.1299991607666
2018-11-13,27.520000457763672
2018-10-12,27.790000915527344
2019-06-25,28.010000228881836
2020-03-10,28.309999465942383
2020-05-28,28.030000686645508
2019-10-07,27.790000915527344
2020-03-13,27.700000762939453
2019-10-10,27.34000015258789
2020-03-16,26.59000015258789
2020-06-03,26.34000015258789
2018-11-28,26.1299991607666
2018-09-25,26.15999984741211
2018-07-23,26.56999969482422
2018-08-24,26.690000534057617
2019-07-10,26.65999984741211
2019-05-07,25.100000381469727
2019-04-05,26.190000534057617
2019-03-04,27.0
2019-01-31,27.329999923706055
2019-09-12,26.579999923706055
2019-12-31,26.739999771118164
2020-03-19,26.420000076293945
2020-01-03,26.280000686645508
2020-06-09,26.290000915527344
2019-02-15,26.420000076293945
2019-01-14,26.59000015258789
2018-07-06,26.719999313354492
2018-08-07,26.559999465942383
2018-10-10,26.860000610351562
2018-12-13,26.899999618530273
2019-08-26,26.8700008392334
2019-07-25,26.940000534057617
2019-05-22,27.489999771118164
2019-03-19,27.540000915527344
2020-01-06,27.059999465942383
2020-03-25,26.84000015258789
2020-06-12,26.56999969482422
2019-10-22,26.34000015258789
2020-01-09,26.850000381469727
2020-06-15,26.860000610351562
2019-10-25,26.760000228881836
2020-03-31,26.700000762939453
2020-06-18,27.399999618530273
2019-04-03,27.59000015258789
2018-08-22,27.68000030517578
2018-10-25,27.389999389648438
2019-01-29,26.93000030517578
2018-12-28,26.809999465942383
2018-11-26,26.59000015258789
2019-08-09,26.18000030517578
2019-07-08,25.239999771118164
2019-06-06,25.700000762939453
2019-09-10,26.149999618530273
2020-01-15,26.350000381469727
2020-04-03,27.010000228881836
2019-10-31,27.809999465942383
2020-04-06,28.299999237060547
2020-06-24,27.920000076293945
2018-11-09,27.360000610351562
2019-07-23,27.440000534057617
2019-06-21,27.549999237060547
2019-05-20,27.709999084472656
2019-04-18,28.510000228881836
2018-09-06,28.6200008392334
2018-10-08,28.479999542236328
2019-02-13,28.559999465942383
2018-12-11,28.969999313354492
2019-09-25,29.219999313354492
2020-01-21,29.190000534057617
2020-04-09,29.450000762939453
2019-11-06,29.799999237060547
2020-01-24,29.989999771118164
2020-01-27,30.149999618530273
2020-04-15,30.520000457763672
2018-12-26,31.15999984741211
2019-08-07,30.8700008392334
2019-06-04,31.43000030517578
2018-09-21,31.170000076293945
2018-07-19,31.170000076293945
2018-08-20,31.270000457763672
2018-10-23,31.219999313354492
2019-05-03,31.260000228881836
2019-04-01,31.309999465942383
2019-02-28,31.200000762939453
2019-11-12,31.06999969482422
2020-01-30,30.90999984741211
2019-11-15,31.09000015258789
2020-04-21,30.84000015258789
2019-04-16,31.25
2019-03-15,31.829999923706055
2019-02-11,32.029998779296875
2019-01-10,32.040000915527344
2019-08-22,31.760000228881836
2018-11-07,31.8700008392334
2018-08-03,31.540000915527344
2018-09-04,31.559999465942383
2019-06-19,31.690000534057617
2019-09-23,31.670000076293945
2019-11-18,31.049999237060547
2020-02-05,31.229999542236328
2020-04-24,30.68000030517578
2019-03-29,30.84000015258789
2019-11-21,31.389999389648438
2020-04-27,31.489999771118164
2020-02-11,31.719999313354492
2020-04-30,31.969999313354492
2019-05-01,32.47999954223633
2019-02-26,32.22999954223633
2019-01-25,32.060001373291016
2018-12-24,32.20000076293945
2019-09-06,32.349998474121094
2018-07-17,32.18000030517578
2018-09-19,32.5
2019-08-05,31.6200008392334
2019-10-08,32.22999954223633
2019-12-11,31.860000610351562
2019-11-27,31.770000457763672
2020-02-14,30.81999969482422
2020-05-06,30.84000015258789
2019-01-08,31.170000076293945
2018-12-07,31.459999084472656
2019-08-20,31.540000915527344
2018-11-05,32.040000915527344
2019-07-19,32.34000015258789
2018-10-04,31.719999313354492
2019-06-17,31.799999237060547
2019-05-16,31.920000076293945
2018-08-01,32.369998931884766
2019-03-13,32.119998931884766
2019-12-03,32.849998474121094
2020-02-20,33.0
2019-12-06,33.029998779296875
2020-05-12,33.41999816894531
2019-12-09,33.099998474121094
2020-02-26,33.189998626708984
2020-05-15,33.369998931884766
2019-03-28,30.56999969482422
2018-09-17,30.260000228881836
2018-08-16,30.989999771118164
2018-10-19,31.59000015258789
2019-04-29,31.290000915527344
2019-01-23,31.559999465942383
2019-09-04,31.049999237060547
2018-11-20,31.139999389648438
2019-07-02,31.299999237060547
2019-05-31,30.770000457763672
2019-12-12,30.760000228881836
2020-05-18,30.649999618530273
2019-09-27,31.93000030517578
2020-03-03,31.959999084472656
2020-05-21,31.350000381469727
2019-05-14,31.700000762939453
2018-08-31,31.329999923706055
2018-07-30,31.299999237060547
2018-10-02,31.43000030517578
2019-04-12,32.279998779296875
2019-03-11,32.31999969482422
2019-02-07,32.40999984741211
2019-07-17,32.630001068115234
2019-09-19,32.630001068115234
2019-10-21,32.720001220703125
2019-12-18,33.209999084472656
2020-03-06,32.810001373291016
2019-10-03,33.349998474121094
2020-03-09,33.47999954223633
2020-05-27,33.4900016784668
2019-12-24,33.970001220703125
2020-03-12,33.93000030517578
2018-12-20,34.400001525878906
2019-08-01,34.47999954223633
2018-08-14,34.150001525878906
2018-07-13,34.400001525878906
2018-10-17,34.810001373291016
2019-05-29,34.97999954223633
2019-03-26,34.90999984741211
2019-02-22,35.099998474121094
2019-10-04,34.5
2019-11-05,35.0
2019-12-27,35.29999923706055
2020-06-02,35.560001373291016
2019-12-30,35.709999084472656
2020-03-18,35.83000183105469
2020-06-05,36.119998931884766
2019-07-15,35.7599983215332
2018-12-03,35.959999084472656
2019-06-13,36.209999084472656
2019-01-04,35.869998931884766
2018-08-29,35.880001068115234
2019-02-05,36.130001068115234
2018-11-01,36.689998626708984
2019-08-16,36.470001220703125
2019-04-10,36.650001525878906
2019-09-17,36.65999984741211
2019-10-15,36.86000061035156
2020-01-02,36.7599983215332
2020-06-08,37.099998474121094
2019-10-18,37.2599983215332
2020-03-24,38.11000061035156
2020-06-11,38.04999923706055
2020-01-08,38.04999923706055
2019-04-25,37.08000183105469
2019-07-30,39.18000030517578
2019-02-20,39.810001373291016
2018-07-11,40.2400016784668
2018-09-13,39.459999084472656
2018-10-15,38.900001525878906
2019-06-28,38.5099983215332
2018-12-18,38.91999816894531
2018-11-16,39.34000015258789
2019-10-02,37.970001220703125
2020-03-27,37.619998931884766
2020-01-10,38.099998474121094
2019-10-24,37.689998626708984
2020-03-30,37.95000076293945
2020-06-17,38.18000030517578
2020-01-14,38.04999923706055
2020-04-02,38.650001525878906
2019-01-02,38.959999084472656
2019-08-14,38.84000015258789
2018-10-30,39.0
2019-06-11,39.16999816894531
2019-05-10,39.2599983215332
2019-04-08,38.91999816894531
2018-08-27,38.61000061035156
2018-07-26,39.0
2018-09-28,39.31999969482422
2019-03-07,39.68000030517578
2019-10-30,39.59000015258789
2020-01-17,38.7599983215332
2020-06-23,38.650001525878906
2020-04-08,38.970001220703125
2020-06-26,39.349998474121094
2019-03-22,39.61000061035156
2019-01-17,39.900001525878906
2019-08-29,39.790000915527344
2018-11-14,39.970001220703125
2019-06-26,39.619998931884766
2018-09-11,39.56999969482422
2018-07-09,39.79999923706055
2018-08-10,39.52000045776367
2019-04-23,38.709999084472656
2019-09-30,38.310001373291016
2020-01-23,38.59000015258789
2019-11-08,38.810001373291016
2020-04-14,38.95000076293945
2019-11-11,38.72999954223633
2020-01-29,38.66999816894531
2020-04-17,38.400001525878906
2018-07-24,38.59000015258789
2018-09-26,38.33000183105469
2019-05-08,38.310001373291016
2019-03-05,39.0
2019-02-01,39.20000076293945
2018-12-31,39.91999816894531
2018-11-29,39.56999969482422
2019-08-12,39.400001525878906
2019-07-11,39.959999084472656
2019-09-13,40.40999984741211
2019-11-14,40.84000015258789
2020-04-20,41.310001373291016
2020-02-04,41.70000076293945
2020-04-23,41.7599983215332
2018-12-14,42.279998779296875
2019-08-27,42.88999938964844
2018-08-08,43.47999954223633
2018-10-11,43.29999923706055
2018-11-12,44.09000015258789
2019-07-26,44.849998474121094
2019-06-24,45.459999084472656
2019-05-23,44.58000183105469
2019-03-20,44.52000045776367
2019-01-15,44.060001373291016
2019-11-20,43.720001220703125
2020-02-07,45.2599983215332
2020-02-10,45.5099983215332
2020-04-29,46.25
2019-11-26,46.369998931884766
2020-02-13,46.36000061035156
2019-01-30,46.38999938964844
2018-08-23,46.38999938964844
2018-09-24,46.25
2018-11-27,46.52000045776367
2018-10-26,45.77000045776367
2019-07-09,46.380001068115234
2019-06-07,45.130001068115234
2019-05-06,43.34000015258789
2019-04-04,41.93000030517578
2019-09-11,40.90999984741211
2019-11-29,39.11000061035156
2020-05-05,39.63999938964844
2019-12-02,41.189998626708984
2020-02-19,42.77000045776367
2020-05-08,42.630001068115234
2019-05-21,40.310001373291016
2019-03-18,36.86000061035156
2018-09-07,37.52000045776367
2018-08-06,35.290000915527344
2018-10-09,28.530000686645508
2019-02-14,28.59000015258789
2018-12-12,23.399999618530273
2019-07-24,21.84000015258789
2019-09-26,17.510000228881836
2019-10-28,18.200000762939453
2019-12-05,19.0
2020-05-11,17.1200008392334
2019-07-03,18.969999313354492
2020-02-25,21.68000030517578
2020-05-14,24.1200008392334
2020-02-28,23.81999969482422
2019-08-08,22.850000381469727
2019-06-05,22.15999984741211
2018-07-20,20.549999237060547
2018-08-21,19.3700008392334
2018-10-24,18.280000686645508
2019-04-02,20.15999984741211
2019-03-01,22.399999618530273
2019-01-28,23.139999389648438
2018-12-27,25.889999389648438
2019-09-09,23.989999771118164
2020-03-02,24.739999771118164
2020-05-20,23.559999465942383
2019-12-17,23.450000762939453
2020-03-05,24.979999542236328
2019-02-12,23.979999542236328
2019-01-11,23.31999969482422
2018-12-10,24.0
2019-08-23,23.18000030517578
2018-11-08,24.030000686645508
2019-07-22,25.8700008392334
2019-06-20,28.440000534057617
2018-09-05,29.84000015258789
2019-04-17,28.030000686645508
2019-09-24,26.729999542236328
2019-12-20,26.209999084472656
2020-05-26,27.559999465942383
2019-04-30,27.209999084472656
2019-12-23,27.90999984741211
2020-03-11,28.469999313354492
2020-05-29,28.540000915527344
2019-12-26,28.030000686645508
2020-06-01,26.520000457763672
2019-05-02,26.100000381469727
2019-02-27,26.739999771118164
2018-11-23,29.18000030517578
2019-08-06,30.299999237060547
2018-07-18,30.860000610351562
2018-09-20,31.270000457763672
2018-10-22,32.38999938964844
2019-07-05,34.150001525878906
2019-06-03,34.459999084472656
2019-10-09,34.220001220703125
2019-10-11,33.63999938964844
2020-03-17,33.81999969482422
2020-06-04,34.25
2019-10-14,35.08000183105469
2020-03-20,34.810001373291016
2018-11-06,36.0099983215332
2019-06-18,36.189998626708984
2019-05-17,35.560001373291016
2019-04-15,34.720001220703125
2019-03-14,32.900001525878906
2019-01-09,32.849998474121094
2018-08-02,32.45000076293945
2018-10-05,35.40999984741211
2019-08-21,36.20000076293945
2019-10-17,35.529998779296875
2020-03-23,34.459999084472656
2020-06-10,34.040000915527344
2019-02-25,34.63999938964844
2020-01-07,32.7400016784668
2020-03-26,31.8799991607666
2019-10-23,31.84000015258789
